Health-Commits0001,19.469313,15.932971,14.562971,13.316877,12.754854
Health-Commits0002,5.426224,3.533189,3.553688,3.623908,3.66081
Health-Commits0003,11.562583,7.17634,6.856221,6.76818,6.709
Health-Commits0004,38.57296,35.820792,31.115557,21.428457,14.998997
Health-Commits0005,18.071316,16.233572,15.598096,15.42663,15.406107
Health-Commits0006,17.828185,14.005838,12.463662,11.706386,11.282299
Health-Commits0007,10.864399,9.131746,8.425829,8.085922,8.137799
Health-Commits0008,25.550949,13.960319,13.743554,13.655462,13.57106
Health-Commits0009,52.156531,25.701114,18.523311,17.730418,17.424742
Health-Commits0010,29.336681,26.819587,26.282427,26.064362,26.177341
Health-Commits0011,40.071408,25.907995,22.570943,19.129006,18.133741
LLVM,18.286099,10.815422,9.615071,9.134498,8.767982
Life_Expectancy_Data,33.669043,23.147757,19.259372,16.652204,15.000712
Loan,14.327444,11.176766,9.888361,9.264619,8.750778
Marketing_Analytics,28.830764,23.336679,20.70977,19.428442,18.511388
Medical_Data_and_Hospital_Readmissions,100.267074,99.545922,98.95339,98.790651,98.018218
PostgreSQL,106.100556,104.370189,104.244098,104.721975,104.682121
SQL_AllMeasurements,35.195789,28.885683,26.847405,25.44043,25.008148
SS-A,35.12931,10.015147,8.118496,7.27625,6.882206
SS-B,30.509831,17.48489,12.617758,10.403844,8.745769
SS-C,22.011191,13.088595,10.609346,10.179424,10.020461
SS-D,59.337133,48.180588,37.72036,25.86492,23.325751
SS-E,36.266329,15.670784,9.257902,8.22395,7.90558
SS-F,62.069027,47.975051,30.934536,16.40181,11.870816
SS-G,62.583155,53.304094,30.31042,20.548589,12.599905
SS-H,24.871797,9.765814,5.233248,3.286925,2.896423
SS-I,42.897391,31.317363,29.423728,29.136701,29.015224
SS-J,8.664579,4.394787,3.321814,2.696234,2.501892
SS-K,15.100533,6.697149,4.129344,3.446626,3.137657
SS-L,13.75035,7.818252,4.853749,3.470506,3.18672
SS-M,29.247369,7.053791,5.602527,4.358598,4.112852
SS-N,15.43764,9.052843,7.870911,7.612971,7.400198
SS-O,46.896971,37.589033,32.780562,25.740199,20.521294
SS-P,9.911841,4.505903,3.752024,3.568982,3.54362
SS-Q,8.622554,3.991274,3.043832,2.358999,2.275785
SS-R,9.286321,4.770766,3.520135,2.960128,2.555608
SS-S,30.535129,13.465873,8.446925,6.164342,5.106591
SS-T,28.249505,23.105349,7.765812,4.618129,3.894033
SS-U,8.776115,4.947044,3.472336,2.214768,1.939055
SS-V,3.975714,3.225488,3.084223,3.047315,3.020884
SS-W,12.794557,11.886415,11.533629,11.393,11.407705
SS-X,4.503815,2.794758,2.599796,2.525042,2.480635
Scrum100k,12.799547,9.587055,8.116053,6.634965,5.890475
Scrum10k,19.045402,14.652076,12.684218,11.161633,9.595274
Scrum1k,29.516165,22.026565,19.268991,17.244836,14.96037
WA_Fn-UseC_-HR-Employee-Attrition,22.121697,16.84502,15.407473,14.980671,14.417506
WA_Fn-UseC_-Telco-Customer-Churn,14.808702,11.588175,10.504722,9.832144,9.418309
Wine_quality,45.534832,28.22928,26.739368,25.88331,25.162481
X264_AllMeasurements,17.61672,5.44345,2.538567,1.244233,0.554162
accessories,12.040491,9.417061,4.284756,2.85177,1.836262
all_players,13.395083,11.815711,11.351921,11.101161,10.911122
auto93,32.153491,27.779011,20.733422,16.09938,15.477979
billing10k,15.031633,9.855949,8.55066,7.869578,7.442368
coc1000,36.597651,35.147863,35.547028,35.44927,35.35017
dataset120,32.644477,33.456018,33.482788,34.076918,35.038933
dataset600,34.976566,35.24972,34.542421,34.784216,35.582948
dconvert,15.245013,8.957079,7.800432,7.297242,7.142499
deeparch,6.733039,4.944523,4.89706,4.946166,5.119727
dress-up,18.012319,16.693957,15.106017,11.843372,11.627734
exastencils,10.681897,6.914638,5.483797,4.536375,3.711454
home_data_for_ml_course,17.147984,11.553055,10.51862,10.133323,10.004531
javagc,123.005928,39.845568,32.090985,21.173175,13.766026
nasa93dem,38.741121,42.01175,38.604592,37.860548,35.7667
player_statistics_cleaned_final,50.210675,57.736633,41.21113,36.653389,33.792165
pom3a,37.741331,32.670151,31.318545,30.794651,30.488246
pom3b,36.28385,31.376992,30.807098,30.365681,30.250402
pom3c,25.612278,23.489889,23.329179,23.04659,22.987848
pom3d,70.013889,62.720426,57.027461,56.329706,54.854483
redis,29.526003,26.990152,23.079333,20.73521,19.439088
rs-6d-c3_obj1,17.073852,8.825319,6.459727,5.692286,5.408782
rs-6d-c3_obj2,56.997584,42.001673,20.880757,9.808795,7.015345
socks,64.744613,36.044039,12.870132,5.422553,4.205338
sol-6d-c2-obj1,32.586479,16.623528,11.864073,8.034011,6.319378
storm,57.022558,17.651538,9.062317,6.008678,3.999877
student_dropout,5.023225,0.0,0.0,0.0,0.0
wallpaper,37.942977,18.613163,13.881195,12.463816,11.490383
wc+rs-3d-c4-obj1,104.004792,78.255908,41.986368,27.252698,21.781472
wc+sol-3d-c4-obj1,112.962413,76.58885,54.105528,29.996059,21.765528
wc+wc-3d-c4-obj1,98.805631,80.49433,60.760857,30.909504,17.867375
wc-6d-c1-obj1,33.639088,13.142868,8.329493,7.192333,6.457954
x264,15.663243,10.056102,8.973497,8.597593,8.4809
xomo_flight,37.599892,24.299797,21.211901,20.000844,19.038567
xomo_ground,37.527236,25.505543,22.999035,20.981393,19.487086
xomo_osp,50.998751,31.61143,26.489021,21.885748,18.968996
xomo_osp2,26.876466,21.29374,19.381458,18.868427,18.293568
