row_id,b0,b1,b2,b3,b4,raw_val
49,0.5402710322791431,0.45082035409841137,0.34318134920025045,0.18974362786804136,0.005242141997078269,1|1|0|0|1|1|0|0|0|0|0|1|0|0|0|1|39.01704558
50,1.7934265260635618,1.2274265607244315,1.16569334093023,1.7692203130484219,0.19549853978780318,0|1|0|1|0|0|1|1|0|0|0|0|0|0|0|1|0.383115359
51,1.9761548218720981,0.7102886917471442,0.7212034610209587,0.20399905634683274,0.21845398360658774,0|0|0|1|1|1|1|1|0|0|0|0|1|0|0|0|0.577441077
52,1.8830170288517982,1.217054820224806,1.3302873743744161,1.9502399788476332,1.4035051843500754,0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0.360080667
53,1.6465407681046809,2.6384333460656966,0.6249690387466283,0.4641044734871867,0.42664215805594435,0|0|0|0|0|1|1|0|0|0|0|1|0|0|1|0|0.9177915
54,0.5444388476648546,0.4745207774872578,0.2940703468161748,0.22758111293265157,0.00941281786094279,1|0|1|0|1|0|0|0|0|0|0|1|0|0|1|0|37.82698954
55,2.0123890237623057,1.1252921340354105,1.4498377548696646,2.0742959616606123,1.1772115081306724,0|1|1|1|1|0|0|1|0|0|0|0|0|0|1|0|0.362512641
56,1.8378656550003991,1.2198774743851017,1.386415838010987,1.6739495900422783,1.3461491445382505,0|1|1|0|0|1|0|1|0|0|0|0|0|0|0|1|0.364196053
57,0.6072350938919879,0.6557754760608024,1.0069379477141458,0.10898432899855366,0.006797922561982358,1|0|1|0|1|0|1|1|0|0|0|0|0|0|1|0|3.281442179
58,1.8928677320261122,1.0882753865133032,1.2768390147894864,1.8660835689672988,0.20892855430432883,0|1|1|1|0|0|1|1|0|0|0|0|0|0|1|0|0.381496564
59,0.47067148548446364,0.4320219492772558,0.4681552610310716,0.3297231650214303,0.0021049887422734,1|1|0|0|1|1|0|0|0|1|0|0|0|0|1|0|10.91766595
60,0.5278864430512905,0.5414984222501358,0.737021762634398,0.19157612034322336,0.00255970249429548,1|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0|5.829274684
61,1.5885600501440036,2.4610027172085567,0.3654773376727251,0.3041461043106439,0.052736986637006544,0|1|0|0|0|0|1|0|0|0|0|1|1|0|0|0|2.147218947
62,0.6113540782766808,0.42336232831431975,0.7135647831426349,0.10540352827938684,0.0027079602298838903,1|1|0|1|1|0|0|0|1|0|0|0|0|0|0|1|5.822781897
63,0.5535603051702811,0.571896156122187,0.2646054181560163,0.22559736596986163,0.00889859773398027,1|0|0|1|1|1|1|0|0|0|0|1|0|1|0|0|37.64426726
64,0.5444388476648546,0.458457448014086,0.22834297155039956,0.1927539461196318,0.008333994059373214,1|1|1|1|1|1|1|0|0|0|0|1|0|0|1|0|38.80241076
65,1.7120245607168438,2.9569260604414707,0.32863767129107546,0.2795491408407427,0.11114142018680137,0|1|1|1|0|0|0|0|0|0|0|1|0|1|0|0|2.391691737
66,0.5434214968787155,0.6217682382445944,0.698636970672429,0.07933958332239219,0.0012287407290753108,1|0|1|0|0|0|1|0|1|0|0|0|1|0|0|0|6.538431027
67,0.546940910389288,0.6217682382445944,0.9436750065536119,0.10468239799629253,0.0019183258776092821,1|1|0|1|0|1|1|0|1|0|0|0|1|0|0|0|5.849095154
68,0.5434214968787155,0.6217682382445944,0.9436750065536119,0.1047242340048659,0.001932698896929061,1|1|1|1|0|0|1|0|1|0|0|0|1|0|0|0|5.860162641
69,0.5666534730935648,0.5364985181513382,0.33443480235049994,0.14168787403483762,0.013407820333303807,1|0|1|1|1|0|0|0|0|0|1|0|0|1|0|0|20.02073695
70,1.6788275301434512,2.9569260604414707,0.32863767129107546,0.25800156280734454,0.10735070489328058,0|1|1|1|0|1|0|0|0|0|0|1|0|1|0|0|2.11625759
71,0.40106911068132467,0.5434982729812611,0.45235138919286766,0.34089370466707375,0.003955995192444796,1|1|1|1|0|1|0|0|0|1|0|0|0|1|0|0|10.92611247
72,0.5666534730935648,0.4551628908409908,0.3981786569702986,0.18584655047216947,0.017960207794045537,1|1|1|0|1|0|0|0|0|0|1|0|0|0|0|1|21.25348738
73,0.4022655850002405,0.5072088638890244,0.45099721682072225,0.30784906734288925,0.0020664228537631956,1|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|10.91508582
74,0.557842280957754,0.5242996568564512,0.3984947483108625,0.16647453611008708,0.017086090129693175,1|1|0|0|1|0|1|0|0|0|1|0|0|1|0|0|21.24809367
75,1.6811623563152767,2.526867691461444,0.42552461050974955,0.20240620900052975,0.019879450881778414,0|1|0|0|1|1|1|0|0|0|0|1|0|0|0|1|2.159419949
76,1.9800884570896533,3.0501775663047264,1.0280651145026465,0.4000431859299278,0.037977755078727436,0|1|1|1|0|0|0|0|1|0|0|0|1|0|0|0|0.514128641
77,1.7113189737984078,2.4528310669094027,0.2945706543703306,0.28238495422398324,0.05032647578159204,0|1|1|0|0|0|1|0|0|0|0|1|1|0|0|0|2.151915872
78,1.8289345344212835,3.293367921599328,0.7394409107507814,0.46339506298265654,0.24651557976086705,0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0.617643846
79,0.4648112149740705,0.4320219492772558,0.4186503236794765,0.3119702171061625,0.0026474705300701595,1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|10.74095956
80,0.5666534730935648,0.5242996568564512,0.36772207912992494,0.20208901830210962,0.01326734085498448,1|0|1|0|1|1|1|0|0|0|1|0|0|1|0|0|19.92075226
81,0.5038137186939089,0.6228266233177725,0.4490022490295791,0.17921874623543524,0.01858249348542784,1|1|1|0|0|0|0|0|0|0|1|0|0|1|0|0|21.2449133
82,0.60118228700179,0.4785591703688966,0.7070537726837094,0.19090027116714472,0.0013757379324765263,1|1|1|0|1|0|1|0|1|0|0|0|0|0|1|0|5.850268179
83,0.5388280967102976,0.6675244743211151,1.0701288968306746,0.11145834766370154,0.006530488023975108,1|0|0|0|0|1|1|1|0|0|0|0|0|0|0|1|3.268382205
84,1.4838574992637188,2.8336501366292492,0.702113519991558,0.5558761381836399,0.09289056802793773,0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|1|0.750785795
85,0.5373377356402677,0.5578713337898689,0.737021762634398,0.19090027116714472,0.0017132938515269597,1|1|1|0|0|1|1|0|1|0|0|0|0|0|1|0|5.852680263
86,1.8069867117183303,3.3123669629474106,0.7580767405537605,0.4510312982503721,0.27678775754249724,0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0.635639231
87,1.851268369751718,3.2004154509808607,0.776424293213164,0.4204664826960861,0.02287406752645619,0|0|0|1|0|1|0|0|0|0|1|0|0|0|1|0|0.631441872
88,2.227685034640839,3.0493810229878053,0.8102888218569293,0.36399899941157604,0.04754658264591259,0|1|1|0|1|0|0|0|1|0|0|0|1|0|0|0|0.504071711
89,1.9646107557768286,3.028176166289665,0.8079874813848138,0.4191481726401896,0.044684498923205654,0|1|0|0|1|1|0|0|1|0|0|0|0|0|1|0|0.513231026
90,1.8289345344212835,3.2087184128122024,0.7038857722669785,0.5591914227934717,0.23859300193893743,0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0.634213026
91,0.5407724202236996,0.5414984222501358,0.7361577695910325,0.19236321233776624,0.0028043890118456378,1|1|0|1|0|1|0|0|1|0|0|0|0|0|1|0|5.824757897
92,1.937234692829269,3.0517590426398207,1.0585172090234214,0.41200794317745654,0.03792659750767621,0|1|1|1|0|1|0|0|1|0|0|0|1|0|0|0|0.515084128
93,0.5464265885209441,0.4787705841242982,0.355203803324844,0.16035524338868554,0.01817891767489498,1|0|0|0|1|0|0|0|0|0|1|0|0|0|1|0|20.01177867
94,0.5983257161422426,0.5534990905742149,0.7166019850433679,0.10428229264075256,0.001581193641256916,1|1|0|0|1|1|1|0|1|0|0|0|0|1|0|0|5.867085897
95,1.9761548218720981,0.7580249344338539,0.6624010686979606,0.15811340832807647,0.13150745963054367,0|0|0|1|1|1|0|1|0|0|0|0|1|0|0|0|0.526405769
96,2.110310868428053,3.1199218221120395,0.7373252872207081,0.5591914227934717,0.023279973098317697,0|0|0|1|1|0|1|0|0|0|1|0|0|0|1|0|0.642781462
97,0.5486080243944379,0.5953327742540717,1.3658642395990492,0.2170863116725444,0.006599761581116279,1|1|1|0|0|1|0|1|0|0|0|0|1|0|0|0|2.032486077
98,1.7113189737984078,2.474879286123606,0.32863767129107546,0.2810948627191693,0.11157068194328634,0|1|1|0|0|0|0|0|0|0|0|1|1|0|0|0|2.393255769
99,2.06620482829136,2.7226781655365215,0.6615630808255905,0.37694315709532594,0.26656636803602557,0|1|1|1|1|1|1|0|0|0|1|0|0|0|1|0|1.266639615
