row_id,b0,b1,b2,b3,b4,raw_val
41,0.44083092939292245,0.4060324374725825,0.4212090393610737,0.3223956339884249,0.32085825403198276,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|1|1|0|0|1|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|13.3168622912759
42,0.6383001651022882,0.35311289381893973,0.44478108587801574,0.4180847091452343,0.36089324041514625,1|0|1|1|0|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|1|1|0|1|0|1|1|0|1|1|0|0|0|13.4295058267622
43,0.3637020040319914,0.4424200919222731,0.3393565855808749,0.45095798297720285,0.5369310856907169,1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|0|1|0|0|1|1|1|0|1|0|1|0|0|12.7358968070814
44,0.4578022716906818,0.3543304813377305,0.37052574004608685,0.24469681424849707,0.23617545070783474,1|0|1|0|0|1|0|1|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|0|1|1|1|0|1|1|0|0|0|14.7548415104127
45,0.3839309964601617,0.3545555989976166,0.3455546036181099,0.2596562976065969,0.2736434093758644,1|0|0|0|0|0|0|1|0|1|1|0|0|1|1|0|0|0|0|0|1|0|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|14.1641381915933
46,0.452682713446229,0.49507482654943186,0.23186679025376972,0.3075649676528899,0.17534041051322796,1|1|1|0|1|0|0|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|0|0|1|1|1|0|1|1|0|0|0|14.7642180092552
47,0.42875476956902103,0.3536797231792042,0.3867923897985995,0.31010693238516823,0.3220065623351773,1|1|0|0|0|0|0|1|1|0|1|0|0|1|0|1|0|0|0|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|14.7234270527607
48,0.6241195222568091,0.4112489079708132,0.31371108652572816,0.34879212887976907,0.3138694191523569,1|0|1|0|1|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|0|1|1|0|1|0|0|14.5236587128749
49,0.4230655844009551,0.4449648425400276,0.38306459550078675,0.4739577252202688,0.4125944362016832,1|1|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|1|0|0|1|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|14.6714379953462
50,0.46732232699219517,0.4128324168711365,0.3187842875375302,0.31622632987472776,0.22985620621818845,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|1|0|0|1|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|13.7940843359592
51,0.383987074610082,0.4002513915565914,0.4507014420087742,0.3828002537825428,0.3568090059102872,1|0|0|0|0|0|0|1|0|1|1|0|0|1|0|0|0|1|0|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|0|0|1|0|14.8946347277271
52,0.4578135774322678,0.43493449876384843,0.32874603740556524,0.32842495416486595,0.22396438623903822,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|1|1|1|0|1|0|1|0|1|1|0|1|1|0|0|0|14.153286951009
53,0.5839925535169361,0.378302212111609,0.33493216244459106,0.23184875484645093,0.14265662573903581,1|0|1|0|0|1|0|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|0|1|1|1|0|0|0|16.1359613085006
54,0.5080058399112811,0.35917146901759,0.43665177402948047,0.3561969090572133,0.34647973281982525,1|0|1|0|0|0|1|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|0|0|1|0|15.2072191474196
55,0.5477357913613379,0.42455409679090617,0.3676815675776673,0.3367408677763013,0.25157580202561697,1|0|1|0|0|0|1|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|0|1|1|1|0|0|0|15.2953929517314
56,0.39186567939603506,0.35036090494773126,0.42184966189895845,0.3722037021495396,0.38649909151777784,1|0|1|0|0|0|1|1|0|1|1|0|0|1|0|0|0|0|0|0|0|0|1|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|14.6427241875219
57,0.5624647412066394,0.3709637323444511,0.501621835878424,0.3456411746345856,0.25281417576159054,1|0|1|0|1|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|1|0|1|1|1|0|0|1|1|0|1|0|0|1|0|13.9760691961321
58,0.5232662961766716,0.37585462631877586,0.32983268733594395,0.24344855992433595,0.2319681202134328,1|0|0|0|0|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|1|1|0|1|0|1|1|0|1|0|0|0|1|14.5010885836761
59,0.5068273890765067,0.4243440864834478,0.38993729216585504,0.37204283710550456,0.33285192345394327,1|0|0|0|0|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|1|0|0|1|1|1|0|1|1|0|0|1|0|1|1|1|0|0|0|13.4790954539887
60,0.6444764656216605,0.3786718014569056,0.46499617766007434,0.32919690282581937,0.4103024612401655,1|0|1|1|0|0|0|1|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|1|0|0|14.0738811794637
61,0.41208852497514326,0.414311256775369,0.34088573550079293,0.36772638760793264,0.256234255857474,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|1|1|0|1|0|0|1|1|1|0|1|1|0|0|0|14.084750973096
62,0.5213060565696449,0.38076288822533666,0.43311975436272165,0.3474764298819722,0.3617885693215388,1|0|1|0|0|0|1|1|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|0|1|0|15.5910567716817
63,0.4966970753292295,0.39520921771422446,0.35363371107139746,0.30770338107837913,0.24361836435620404,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|1|0|0|0|1|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|0|0|0|1|15.2692972013539
64,0.4886268386076702,0.3813121475551022,0.3713937758913582,0.375532099234766,0.3616587862184034,1|0|0|0|0|0|0|1|0|0|1|1|0|1|0|0|1|0|1|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|14.408800730189
65,0.5029644930900518,0.3992096744065597,0.34954537888922366,0.3369080487288423,0.3090852250907131,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|1|0|0|1|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|0|0|0|1|15.391315864975
66,0.6094092131277793,0.3133946015963778,0.5349833469502109,0.3007288363223418,0.36659833441869477,1|0|1|1|0|0|0|1|1|0|1|0|0|1|1|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|13.8818140503272
67,0.3980389974496111,0.42898867964370696,0.4739904454181671,0.3092096926524213,0.17144202124328814,1|0|0|0|0|0|0|1|1|1|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|1|1|0|1|1|0|0|0|14.10799591019
68,0.4730363519758938,0.3690629022507293,0.3260388933634761,0.24771452000441394,0.29607469864955305,1|1|1|0|0|1|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|0|1|1|1|0|1|1|0|0|0|14.6021133423496
69,0.4562944416484608,0.37137071080442485,0.3298214642243239,0.3575812010432179,0.39757742289634806,1|0|1|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|1|0|1|0|1|1|0|0|0|1|14.4189411214624
70,0.5697579129106932,0.4142581298944415,0.5115448851294829,0.42674277430196444,0.35144582390865575,1|0|0|0|0|0|0|1|1|0|1|0|0|1|0|0|1|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|0|0|1|14.2261907770486
71,0.42900077306876727,0.32347464706841156,0.3108434344003979,0.28909744608713045,0.3355145405933592,1|1|0|0|0|0|0|1|0|0|1|1|0|1|1|0|0|0|0|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|15.416757097377
72,0.34993934499931834,0.40567179693314703,0.3838871776211136,0.32916106948085055,0.34883934761439356,1|0|0|0|0|0|0|1|0|1|1|0|0|1|0|0|0|1|0|1|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|14.5908749783397
73,0.48348385538438143,0.4499197746036626,0.43887770448726515,0.440213545130172,0.4863078909678774,1|1|0|0|0|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|1|0|0|13.8926440156711
74,0.44765759795734256,0.3754905417796901,0.48126502650653363,0.24515772854415457,0.290237727313171,1|0|0|0|0|0|0|1|1|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|14.0177621527557
75,0.5080968687864263,0.37716513074251906,0.44350932144485944,0.361148949039131,0.28517215172840094,1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|0|0|1|1|1|0|1|0|1|0|0|15.0135003358126
76,0.6088560735851299,0.43828584071222904,0.336114592348488,0.3612724193933004,0.25031838422105135,1|0|1|0|0|1|0|1|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|0|0|1|15.2723605216577
77,0.5047189853091866,0.291221645776613,0.35826784528867917,0.2817186277149355,0.3422985880696712,1|0|1|0|1|0|0|1|1|0|1|0|0|1|0|0|0|0|0|0|0|1|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|15.9473074425504
78,0.6470259393651958,0.37328647971461393,0.43850927897833675,0.4044160436575491,0.3501626569749761,1|0|1|1|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|1|1|0|1|1|0|1|0|1|1|0|1|1|0|0|0|13.8018548178192
79,0.5393856804867628,0.30257073949902935,0.31432601258234544,0.251582908381066,0.24426335037151756,1|0|1|0|1|0|0|1|0|0|1|1|0|1|1|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|15.6428084743576
80,0.480406745173251,0.41972036062007456,0.42636099200957206,0.39508866780766105,0.35916658204694046,1|1|1|0|1|0|0|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|0|1|1|0|1|0|1|0|1|1|0|0|0|1|13.8016498095285
81,0.5632627260329746,0.3580819486080574,0.5303162633719652,0.3856763354825619,0.28161872347872,1|0|1|1|0|0|0|1|0|1|1|0|0|1|0|0|0|0|0|0|0|0|1|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|14.5888601741835
82,0.5256838247535862,0.3047351327740907,0.31521302037882576,0.2647974098552493,0.25517781927663913,1|0|1|0|1|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|1|0|1|1|0|1|1|0|0|0|15.4004980689195
83,0.4424866445026509,0.3056357199770519,0.434762213594156,0.36495171131648035,0.2593992897322537,1|0|1|0|1|0|0|1|0|1|1|0|0|1|0|0|0|1|0|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|16.1147533265235
84,0.414388644161882,0.3242538908981485,0.38292558623225276,0.3315595564199759,0.3049572861998398,1|0|0|0|0|0|0|1|0|0|1|1|0|1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|14.3440370213154
85,0.6177019699879066,0.33268313010711126,0.3226588256481856,0.27309672443432714,0.27017376715320385,1|0|1|0|0|1|0|1|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|0|0|1|15.8804526702749
86,0.4636116541707319,0.3837662664828563,0.373498131630472,0.34787462995785917,0.2735111294323313,1|0|1|0|0|0|1|1|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|1|1|0|1|0|0|1|1|1|0|1|1|0|0|0|14.8619780944917
87,0.6523612498072149,0.4020586304843218,0.47920864535116553,0.3650133547056887,0.3880783087296183,1|0|1|1|0|0|0|1|0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|1|0|0|13.753301177055
88,0.39131355410724983,0.41231309331507315,0.33622938556926807,0.3535205177199615,0.29966632686121425,1|0|0|0|0|0|0|1|0|1|1|0|0|1|0|0|0|0|0|0|0|0|1|1|1|0|1|1|1|0|0|1|1|0|1|0|1|0|0|15.9295683307276
89,0.4894820363842609,0.3832286864228434,0.3868057288056799,0.3362506809216134,0.25056499627669804,1|0|1|0|0|0|1|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|14.4233454541728
90,0.38925728617473776,0.3744412237255031,0.5066274118544742,0.3241411439254405,0.2885269079468556,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|1|0|1|0|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|13.1800473998023
91,0.6694443010000478,0.5217749029238784,0.45680483465852595,0.3998245682485179,0.3837868322397139,1|1|1|1|0|0|0|1|0|0|1|0|0|1|1|1|0|0|0|0|1|0|0|1|1|1|0|1|0|0|1|1|0|1|1|0|1|0|0|15.8019579575495
92,0.4526169563743112,0.3873160142608705,0.36933277870959846,0.3061472913056844,0.2698527637280258,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|1|0|0|1|0|0|0|0|1|1|0|1|1|0|1|0|1|1|0|1|1|0|0|0|14.4577553789856
93,0.4158347128950089,0.4015829061556815,0.40345373922527933,0.3817260537969964,0.38331438254344347,1|0|0|0|0|0|0|1|0|0|1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|13.9944966848783
94,0.4883804115712238,0.31943723724697076,0.39298800402175454,0.3332721564316881,0.41061170432070815,1|0|1|0|0|0|1|1|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|13.8539524987805
95,0.4841053946813866,0.4237549932280989,0.432815733940257,0.3933091494110355,0.34534001903405165,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|1|0|1|1|0|1|0|1|0|0|14.2027486086922
96,0.38365210569706437,0.3820425171235268,0.45031155570365516,0.38242159535085407,0.3502530836516134,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|1|0|0|0|1|1|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|14.1027757960065
97,0.5247662758844339,0.35445106985671077,0.4142193901408587,0.36364456539619255,0.3678274161412376,1|0|1|0|0|0|1|1|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|0|0|1|0|14.1457587372288
98,0.6262445138834899,0.41534583173731165,0.3675522353675534,0.32643355687333636,0.31252160130205325,1|1|1|0|1|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|0|0|1|15.9509798359078
99,0.5391416633982041,0.41099676429176335,0.40285137070427846,0.33951389949250593,0.3144833255134135,1|0|0|0|0|0|0|1|0|0|1|0|0|1|1|0|1|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|0|1|1|1|0|0|0|13.9123061722229
