row_id,b0,b1,b2,b3,b4,raw_val
10,0.13073170751457572,0.1733787443503402,0.12741622119234597,0.06747560226600373,0.045584679779940164,1445|20|RL|63|8500|Pave|Unknown|Reg|Lvl|AllPub|FR2|Gtl|CollgCr|Norm|Norm|1Fam|1Story|7|5|2004|2004|Gable|CompShg|VinylSd|VinylSd|BrkFace|106|Gd|TA|PConc|Gd|TA|Av|Unf|0|Unf|0|1422|1422|GasA|Ex|Y|SBrkr|1422|0|0|1422|0|0|2|0|3|1|Gd|7|Typ|0|Unknown|Attchd|2004|RFn|2|626|TA|TA|Y|192|60|0|0|0|0|Unknown|Unknown|Unknown|0|11|2007|WD|Normal|179600
11,0.19073595672552712,0.16517704852916307,0.11943231792567192,0.06777086760525661,0.0500610791047479,1355|60|RL|70.04995837|10316|Pave|Unknown|IR1|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|2Story|7|5|2000|2000|Gable|CompShg|VinylSd|VinylSd|Unknown|0|Gd|TA|PConc|Gd|TA|No|GLQ|735|Unf|0|257|992|GasA|Ex|Y|SBrkr|992|873|0|1865|1|0|2|1|3|1|Gd|7|Typ|1|TA|Attchd|2000|RFn|3|839|TA|TA|Y|0|184|0|0|0|0|Unknown|Unknown|Unknown|0|6|2008|WD|Normal|235000
12,0.14117478664075273,0.1345677204345856,0.12118722536859082,0.07325985463995245,0.07249493255691697,540|20|RL|70.04995837|11423|Pave|Unknown|Reg|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|8|5|2001|2002|Gable|CompShg|VinylSd|VinylSd|BrkFace|479|Gd|TA|PConc|Gd|TA|Av|GLQ|1358|Unf|0|223|1581|GasA|Ex|Y|SBrkr|1601|0|0|1601|1|0|2|0|3|1|Gd|6|Typ|1|TA|Attchd|2001|RFn|2|670|TA|TA|Y|180|0|0|0|0|0|Unknown|MnPrv|Shed|2000|5|2010|WD|Normal|272000
13,0.14487446530163067,0.1723663348419889,0.20447974596471838,0.06839004623449035,0.06868777770002575,1289|120|RL|40|5664|Pave|Unknown|IR1|Lvl|AllPub|Inside|Gtl|StoneBr|Norm|Norm|TwnhsE|1Story|8|5|2000|2000|Gable|CompShg|CemntBd|CmentBd|Unknown|0|Gd|TA|PConc|Gd|TA|No|GLQ|1158|Unf|0|343|1501|GasA|Ex|Y|SBrkr|1659|0|0|1659|1|0|2|0|2|1|Ex|5|Typ|1|Ex|Attchd|2000|Fin|2|499|TA|TA|Y|212|59|0|0|0|0|Unknown|Unknown|Unknown|0|10|2009|WD|Normal|278000
14,0.1706795388168093,0.22293478534069408,0.13992675300464227,0.11170546287269127,0.06050138179978753,110|20|RL|105|11751|Pave|Unknown|IR1|Lvl|AllPub|Inside|Gtl|NWAmes|Norm|Norm|1Fam|1Story|6|6|1977|1977|Hip|CompShg|Plywood|Plywood|BrkFace|480|TA|TA|CBlock|Gd|TA|No|BLQ|705|Unf|0|1139|1844|GasA|Ex|Y|SBrkr|1844|0|0|1844|0|0|2|0|3|1|TA|7|Typ|1|TA|Attchd|1977|RFn|2|546|TA|TA|Y|0|122|0|0|0|0|Unknown|MnPrv|Unknown|0|1|2010|COD|Normal|190000
15,0.23867870537496846,0.23691803789938828,0.26067915006131276,0.19818963155955663,0.15452707837243806,1415|50|RL|64|13053|Pave|Pave|Reg|Bnk|AllPub|Inside|Gtl|BrkSide|Norm|Norm|1Fam|1.5Fin|6|7|1923|2000|Gambrel|CompShg|Wd Sdng|Wd Sdng|Unknown|0|TA|TA|BrkTil|TA|TA|No|Unf|0|Unf|0|833|833|GasA|Gd|Y|SBrkr|1053|795|0|1848|0|0|1|1|4|1|Gd|8|Typ|1|Gd|Detchd|1922|Unf|2|370|TA|TA|N|0|0|0|0|220|0|Unknown|Unknown|Unknown|0|6|2008|WD|Normal|207000
16,0.11552579686765553,0.20488943492738093,0.18971898207421872,0.07478716689967001,0.03228637233356348,230|120|RL|43|3182|Pave|Unknown|Reg|Lvl|AllPub|Inside|Gtl|Blmngtn|Norm|Norm|TwnhsE|1Story|7|5|2005|2006|Gable|CompShg|VinylSd|VinylSd|BrkFace|16|Gd|TA|PConc|Gd|TA|Av|GLQ|16|Unf|0|1357|1373|GasA|Ex|Y|SBrkr|1555|0|0|1555|0|0|2|0|2|1|Gd|7|Typ|1|TA|Attchd|2005|Fin|2|430|TA|TA|Y|143|20|0|0|0|0|Unknown|Unknown|Unknown|0|5|2009|WD|Normal|192500
17,0.15407791332693427,0.1679038629100289,0.1379212580009755,0.10371518734969108,0.08273675052248691,712|50|C (all)|66|8712|Pave|Pave|Reg|HLS|AllPub|Inside|Mod|IDOTRR|Norm|Norm|1Fam|1.5Fin|4|7|1900|1950|Gable|CompShg|MetalSd|MetalSd|Unknown|0|TA|TA|Stone|TA|TA|Mn|Unf|0|Unf|0|859|859|GasA|Gd|Y|SBrkr|859|319|0|1178|0|0|1|0|2|1|TA|7|Typ|0|Unknown|Detchd|1964|RFn|1|384|TA|TA|N|68|0|98|0|0|0|Unknown|Unknown|Unknown|0|1|2010|WD|Abnorml|102776
18,0.11504307989966495,0.10998284188933537,0.09713466049001535,0.071685085770723,0.05492659142712751,201|20|RM|80|8546|Pave|Unknown|Reg|Lvl|AllPub|Corner|Gtl|Edwards|Norm|Norm|1Fam|1Story|4|5|2003|2004|Gable|CompShg|VinylSd|VinylSd|Unknown|0|TA|TA|PConc|Gd|TA|No|Unf|0|Unf|0|1121|1121|GasA|Ex|Y|SBrkr|1121|0|0|1121|0|0|2|0|2|1|TA|5|Typ|0|Unknown|Attchd|2003|RFn|2|440|TA|TA|Y|132|64|0|0|0|0|Unknown|Unknown|Unknown|0|3|2010|WD|Normal|140000
19,0.17656211682792894,0.16866210576943563,0.11900171074816142,0.05460633356353298,0.05969208306522683,1402|60|RL|62|7415|Pave|Unknown|IR1|Lvl|AllPub|Inside|Gtl|Gilbert|Norm|Norm|1Fam|2Story|6|5|2004|2004|Gable|CompShg|VinylSd|VinylSd|Unknown|0|TA|TA|PConc|TA|TA|No|GLQ|759|Unf|0|80|839|GasA|Ex|Y|SBrkr|864|729|0|1593|1|0|2|1|3|1|TA|8|Typ|1|TA|Attchd|2004|Fin|2|398|TA|TA|Y|100|75|0|0|0|0|Unknown|Unknown|Unknown|0|4|2008|WD|Normal|193000
20,0.17308125527583632,0.15974402427153012,0.08100624233261661,0.07727038004910412,0.05220208861863237,1189|60|RL|68|8935|Pave|Unknown|IR1|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|2Story|7|5|2002|2002|Gable|CompShg|VinylSd|VinylSd|BrkFace|95|Gd|TA|PConc|Gd|TA|No|Unf|0|Unf|0|831|831|GasA|Ex|Y|SBrkr|831|829|0|1660|0|0|2|1|3|1|Gd|7|Typ|0|Unknown|Attchd|2002|RFn|2|493|TA|TA|Y|144|68|0|0|0|0|Unknown|Unknown|Unknown|0|7|2009|WD|Normal|195000
21,0.08511035109319963,0.10103486775919561,0.10988428973280157,0.07178451438916071,0.06353359726031556,1141|20|RL|60|7350|Pave|Unknown|Reg|Lvl|AllPub|Corner|Gtl|NAmes|Norm|Norm|1Fam|1Story|5|7|1951|1951|Gable|CompShg|HdBoard|HdBoard|Unknown|0|TA|TA|CBlock|TA|TA|Mn|ALQ|852|Unf|0|100|952|GasA|TA|Y|SBrkr|952|0|0|952|1|0|1|0|2|1|TA|4|Typ|0|Unknown|Detchd|1988|Unf|2|840|TA|TA|Y|0|0|0|0|0|0|Unknown|Unknown|Unknown|0|6|2008|COD|Abnorml|139000
22,0.18360288174714015,0.20905166063999445,0.1351022783406178,0.12385284996484935,0.10022084138461768,787|50|RM|60|10800|Pave|Unknown|Reg|Lvl|AllPub|Inside|Gtl|OldTown|Artery|Norm|1Fam|1.5Fin|5|6|1915|1950|Gable|CompShg|MetalSd|MetalSd|Unknown|0|TA|Gd|PConc|Fa|TA|No|LwQ|686|Unf|0|0|686|GasA|TA|Y|SBrkr|966|686|0|1652|1|0|2|0|4|1|TA|7|Typ|0|Unknown|Detchd|1961|Unf|1|416|TA|TA|Y|0|0|196|0|0|0|Unknown|Unknown|Shed|1200|6|2010|WD|Normal|139000
23,0.10249601222791524,0.17494868901611738,0.17874747359998694,0.07765583907808049,0.049906023382070626,691|120|RM|70.04995837|4426|Pave|Unknown|Reg|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|TwnhsE|1Story|6|5|2004|2004|Gable|CompShg|VinylSd|VinylSd|BrkFace|147|Gd|TA|PConc|Gd|TA|Gd|GLQ|697|Unf|0|151|848|GasA|Ex|Y|SBrkr|848|0|0|848|1|0|1|0|1|1|Gd|3|Typ|1|TA|Attchd|2004|RFn|2|420|TA|TA|Y|149|0|0|0|0|0|Unknown|Unknown|Unknown|0|5|2008|WD|Normal|141000
24,0.24659334510916905,0.23964192858174102,0.18752268250897497,0.1335631550282159,0.15231665190212995,800|50|RL|60|7200|Pave|Unknown|Reg|Lvl|AllPub|Corner|Gtl|SWISU|Feedr|Norm|1Fam|1.5Fin|5|7|1937|1950|Gable|CompShg|Wd Sdng|Wd Sdng|BrkFace|252|TA|TA|BrkTil|Gd|TA|No|ALQ|569|Unf|0|162|731|GasA|Ex|Y|SBrkr|981|787|0|1768|1|0|1|1|3|1|Gd|7|Typ|2|TA|Detchd|1939|Unf|1|240|TA|TA|Y|0|0|264|0|0|0|Unknown|MnPrv|Unknown|0|6|2007|WD|Normal|175000
25,0.18914113812708694,0.1674505404439842,0.12917590331265344,0.06871742097025273,0.0533163016428106,502|60|FV|75|9803|Pave|Unknown|Reg|Lvl|AllPub|Inside|Gtl|Somerst|Norm|Norm|1Fam|2Story|7|5|2005|2005|Gable|CompShg|VinylSd|VinylSd|Unknown|0|Gd|TA|PConc|Gd|TA|No|GLQ|400|Unf|0|466|866|GasA|Gd|Y|SBrkr|866|902|0|1768|0|0|2|1|3|1|Gd|7|Typ|0|Unknown|Attchd|2005|RFn|2|603|TA|TA|Y|0|108|0|0|0|0|Unknown|Unknown|Unknown|0|2|2008|WD|Normal|226700
26,0.11114741584105062,0.11885624311440328,0.12861545139733013,0.059642463676024486,0.08615270451087596,1000|20|RL|64|6762|Pave|Unknown|Reg|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|7|5|2006|2006|Gable|CompShg|VinylSd|VinylSd|Stone|24|Gd|TA|PConc|Gd|TA|Av|GLQ|686|Unf|0|501|1187|GasA|Ex|Y|SBrkr|1208|0|0|1208|1|0|2|0|2|1|Gd|6|Typ|0|Unknown|Attchd|2006|RFn|2|632|TA|TA|Y|105|61|0|0|0|0|Unknown|Unknown|Unknown|0|2|2010|WD|Normal|206000
27,0.16360902089407406,0.11692707673013317,0.12135970872518571,0.0916265493820395,0.09025381120478974,117|20|RL|70.04995837|11616|Pave|Unknown|Reg|Lvl|AllPub|Inside|Gtl|Sawyer|Norm|Norm|1Fam|1Story|5|5|1962|1962|Gable|CompShg|Wd Sdng|Wd Sdng|BrkFace|116|TA|TA|CBlock|TA|TA|No|LwQ|170|BLQ|670|252|1092|GasA|TA|Y|SBrkr|1092|0|0|1092|0|1|1|0|3|1|TA|6|Typ|1|Po|Attchd|1962|Unf|1|288|TA|TA|Y|0|20|144|0|0|0|Unknown|Unknown|Unknown|0|9|2009|WD|Normal|139000
28,0.1537978996032857,0.21514141464923217,0.16355146838815027,0.08520896509436439,0.07872691946413686,422|20|RL|70.04995837|16635|Pave|Unknown|IR1|Lvl|AllPub|FR2|Gtl|NWAmes|Norm|Norm|1Fam|1Story|6|7|1977|2000|Gable|CompShg|CemntBd|CmentBd|Stone|126|Gd|TA|CBlock|Gd|TA|No|ALQ|1246|Unf|0|356|1602|GasA|Gd|Y|SBrkr|1602|0|0|1602|0|1|2|0|3|1|Gd|8|Typ|1|TA|Attchd|1977|Fin|2|529|TA|TA|Y|240|0|0|0|0|0|Unknown|Unknown|Unknown|0|6|2009|WD|Normal|215000
29,0.11932747398437653,0.15014557626707922,0.15107221982541189,0.1020693717884999,0.05909772807051465,893|20|RL|70|8414|Pave|Unknown|Reg|Lvl|AllPub|Inside|Gtl|Sawyer|Norm|Norm|1Fam|1Story|6|8|1963|2003|Hip|CompShg|HdBoard|HdBoard|Unknown|0|TA|TA|CBlock|TA|TA|No|GLQ|663|Unf|0|396|1059|GasA|TA|Y|SBrkr|1068|0|0|1068|0|1|1|0|3|1|TA|6|Typ|0|Unknown|Attchd|1963|RFn|1|264|TA|TA|Y|192|0|0|0|0|0|Unknown|MnPrv|Unknown|0|2|2006|WD|Normal|154500
30,0.19956473690090426,0.20612048926116558,0.13498004988795176,0.15204276516324378,0.06655030567417276,945|20|RL|70.04995837|14375|Pave|Unknown|IR1|Lvl|NoSeWa|CulDSac|Gtl|Timber|Norm|Norm|1Fam|SLvl|6|6|1958|1958|Gable|CompShg|HdBoard|HdBoard|BrkFace|541|TA|TA|CBlock|TA|TA|No|GLQ|111|Rec|354|354|819|GasA|Gd|Y|FuseA|1344|0|0|1344|0|1|1|0|3|1|Gd|7|Typ|1|Gd|Basment|1958|RFn|2|525|TA|TA|Y|0|118|0|0|233|0|Unknown|Unknown|Unknown|0|1|2009|COD|Abnorml|137500
31,0.16861807009391452,0.19203382817098458,0.11823974117062933,0.10502641647885769,0.04395456671693964,136|20|RL|80|10400|Pave|Unknown|Reg|Lvl|AllPub|Inside|Gtl|NWAmes|Norm|Norm|1Fam|1Story|7|6|1970|1970|Hip|CompShg|Plywood|Plywood|BrkFace|288|TA|TA|PConc|TA|TA|No|Unf|0|Unf|0|1304|1304|GasA|Gd|Y|SBrkr|1682|0|0|1682|0|0|2|0|3|1|TA|7|Typ|1|Gd|Attchd|1970|Unf|2|530|TA|TA|Y|98|0|0|0|0|0|Unknown|MnPrv|Unknown|0|5|2008|WD|Normal|174000
32,0.1310851409969072,0.12041818987720881,0.10327768502860318,0.10658721694139364,0.06240010709983384,393|20|RL|70.04995837|8339|Pave|Unknown|IR1|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|5|7|1959|1959|Gable|CompShg|MetalSd|MetalSd|Unknown|0|TA|TA|Slab|Unknown|Unknown|Unknown|Unknown|0|Unknown|0|0|0|GasA|TA|Y|SBrkr|882|0|0|882|0|0|1|0|3|1|TA|5|Typ|0|Unknown|Attchd|1959|RFn|1|294|TA|TA|Y|0|0|0|0|0|0|Unknown|MnPrv|Shed|1200|7|2007|WD|Normal|106500
33,0.15184826552788466,0.17367793154799882,0.09693862574303055,0.07566156218606135,0.05654940083638179,1122|20|RL|84|10084|Pave|Unknown|Reg|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|7|5|2005|2006|Gable|CompShg|VinylSd|VinylSd|BrkFace|196|Gd|TA|PConc|Gd|TA|Av|GLQ|24|Unf|0|1528|1552|GasA|Ex|Y|SBrkr|1552|0|0|1552|0|0|2|0|3|1|Gd|7|Typ|0|Unknown|Attchd|2005|RFn|3|782|TA|TA|Y|144|20|0|0|0|0|Unknown|Unknown|Unknown|0|7|2006|New|Partial|212900
34,0.15517841206900637,0.1503454051655613,0.12831959651462624,0.08263382097875119,0.07638430699740696,1414|20|RL|88|10994|Pave|Unknown|IR1|Lvl|AllPub|Corner|Gtl|SawyerW|Norm|Norm|1Fam|1Story|8|5|2005|2006|Gable|CompShg|VinylSd|VinylSd|Stone|366|Gd|TA|PConc|Gd|Gd|No|GLQ|976|Unf|0|868|1844|GasA|Ex|Y|SBrkr|1844|0|0|1844|1|0|2|0|2|1|Gd|7|Typ|1|Gd|Attchd|2005|Fin|2|620|TA|TA|Y|165|44|0|0|0|0|Unknown|Unknown|Unknown|0|9|2009|COD|Abnorml|257000
35,0.2630861956018768,0.22006716238170418,0.2549957869486093,0.18800449613830392,0.14345760666577342,219|50|RL|70.04995837|15660|Pave|Unknown|IR1|Lvl|AllPub|Corner|Gtl|Crawfor|Norm|Norm|1Fam|1.5Fin|7|9|1939|2006|Gable|CompShg|VinylSd|VinylSd|BrkFace|312|Gd|Gd|CBlock|TA|TA|No|BLQ|341|Unf|0|457|798|GasA|Ex|Y|SBrkr|1137|817|0|1954|0|1|1|1|3|1|Gd|8|Typ|2|TA|Attchd|1939|Unf|2|431|TA|TA|Y|0|119|150|0|0|0|Unknown|Unknown|Unknown|0|5|2008|WD|Normal|311500
36,0.0892307347050812,0.170812603939956,0.12025577385789808,0.06587713434532486,0.07344014804981272,705|20|RL|70|8400|Pave|Unknown|Reg|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|7|5|2004|2005|Gable|CompShg|VinylSd|VinylSd|BrkFace|109|Gd|TA|PConc|Gd|TA|Av|GLQ|712|Unf|0|761|1473|GasA|Ex|Y|SBrkr|1484|0|0|1484|1|0|2|0|3|1|Gd|7|Typ|0|Unknown|Attchd|2004|RFn|2|606|TA|TA|Y|0|35|0|144|0|0|Unknown|Unknown|Unknown|0|5|2010|WD|Normal|213000
37,0.16396459022201382,0.15105605526617444,0.12062019123231209,0.07532181848505377,0.05565765475488268,151|20|RL|120|10356|Pave|Unknown|Reg|Lvl|AllPub|Corner|Gtl|CollgCr|Norm|Norm|1Fam|1Story|5|6|1975|1975|Gable|CompShg|HdBoard|HdBoard|Unknown|0|TA|TA|CBlock|TA|TA|Av|BLQ|716|Unf|0|253|969|GasA|TA|Y|SBrkr|969|0|0|969|0|0|1|1|3|1|TA|5|Typ|0|Unknown|Attchd|1975|Unf|2|440|TA|TA|Y|0|0|0|0|0|0|Unknown|MnPrv|Unknown|0|1|2007|WD|Normal|122000
38,0.1971921137610377,0.22101465619058797,0.12134901732841467,0.07376097749148956,0.05252822397855785,36|60|RL|108|13418|Pave|Unknown|Reg|Lvl|AllPub|Inside|Gtl|NridgHt|Norm|Norm|1Fam|2Story|8|5|2004|2005|Gable|CompShg|VinylSd|VinylSd|Stone|132|Gd|TA|PConc|Ex|TA|Av|Unf|0|Unf|0|1117|1117|GasA|Ex|Y|SBrkr|1132|1320|0|2452|0|0|3|1|4|1|Gd|9|Typ|1|Gd|BuiltIn|2004|Fin|3|691|TA|TA|Y|113|32|0|0|0|0|Unknown|Unknown|Unknown|0|9|2006|WD|Normal|309000
39,0.1709289462099898,0.19165130263420568,0.108965818170498,0.09995146007882313,0.09016773964795369,1371|50|RL|90|5400|Pave|Unknown|Reg|Lvl|AllPub|Corner|Gtl|OldTown|Artery|Norm|1Fam|1.5Fin|4|6|1920|1950|Gable|CompShg|CBlock|CBlock|Unknown|0|Fa|TA|PConc|TA|TA|No|ALQ|315|Rec|105|420|840|GasA|Ex|Y|SBrkr|840|534|0|1374|0|0|1|0|2|1|TA|6|Typ|0|Unknown|Detchd|1967|Fin|1|338|TA|TA|Y|0|0|198|0|0|0|Unknown|Unknown|Unknown|0|10|2009|WD|Normal|105000
40,0.15370897116106133,0.1264851812688187,0.09309347875234575,0.07192003050493924,0.04144046997736318,702|20|RL|80|9600|Pave|Unknown|Reg|Lvl|AllPub|Inside|Gtl|NWAmes|Norm|Norm|1Fam|1Story|7|5|1969|1969|Hip|CompShg|HdBoard|HdBoard|BrkFace|168|TA|TA|CBlock|TA|TA|No|Unf|0|Unf|0|1164|1164|GasA|TA|Y|SBrkr|1164|0|0|1164|0|0|1|1|3|1|TA|6|Typ|0|Unknown|Attchd|1969|Unf|2|528|TA|TA|Y|0|0|0|0|0|0|Unknown|Unknown|Unknown|0|7|2006|COD|Normal|140000
41,0.2473594341129271,0.23029651464668496,0.19835171996030834,0.14551612063181854,0.12670934458304212,468|70|RL|79|9480|Pave|Unknown|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Artery|Norm|1Fam|2Story|5|7|1942|1995|Gable|CompShg|MetalSd|MetalSd|Stone|224|TA|TA|CBlock|TA|TA|No|LwQ|386|Unf|0|342|728|GasA|Ex|Y|SBrkr|888|756|0|1644|0|0|1|1|3|1|Gd|7|Typ|2|Gd|Attchd|1942|Unf|1|312|TA|TA|Y|168|0|0|0|0|0|Unknown|Unknown|Unknown|0|6|2007|WD|Normal|146500
42,0.13441109892809847,0.11389058551411499,0.1380856468071092,0.11063564178979979,0.07532901346332432,465|20|RL|60|8430|Pave|Unknown|Reg|HLS|AllPub|Inside|Mod|CollgCr|Norm|Norm|1Fam|1Story|5|5|1978|1978|Gable|CompShg|HdBoard|HdBoard|BrkFace|136|TA|TA|CBlock|Gd|TA|No|Rec|616|Unf|0|424|1040|GasA|TA|Y|SBrkr|1040|0|0|1040|0|0|2|0|3|1|TA|5|Typ|0|Unknown|Unknown|1978.506164|Unknown|0|0|Unknown|Unknown|Y|0|0|0|0|0|0|Unknown|Unknown|Unknown|0|8|2009|WD|Normal|124000
43,0.15665951624297134,0.1366855473908931,0.12292821464246961,0.07652266502315257,0.0938938718838245,143|50|RL|71|8520|Pave|Unknown|Reg|Lvl|AllPub|Corner|Gtl|NAmes|Artery|Norm|1Fam|1.5Fin|5|4|1952|1952|Gable|CompShg|BrkFace|Wd Sdng|Unknown|0|TA|Fa|CBlock|TA|TA|No|Rec|507|Unf|0|403|910|GasA|Fa|Y|SBrkr|910|475|0|1385|0|0|2|0|4|1|TA|6|Typ|0|Unknown|Detchd|2000|Unf|2|720|TA|TA|Y|0|0|0|0|0|0|Unknown|MnPrv|Unknown|0|6|2010|WD|Normal|166000
