row_id,b0,b1,b2,b3,b4,raw_val
11,0.12355942333902718,0.11775871500722931,0.113991940828892,0.10540879146609011,0.07001115855482484,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|1|0|1|1|1|1|0|1|0|0|1|1|1|0|1|0|1|1|1|1|1|1|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|0|201|18|18
12,0.17363940235663136,0.18668232778919847,0.12907868484489926,0.09687841597308637,0.0879678400725994,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|0|1|0|1|1|1|1|1|1|0|0|0|1|1|1|0|1|0|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|178|17|18
13,0.18820801822700486,0.16791265247026668,0.11083164557544171,0.09388867927171171,0.0975889232654914,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|0|1|0|1|1|1|0|1|0|0|1|0|1|1|1|0|1|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|1|0|173|16|17
14,0.19296197299432624,0.2071966726027822,0.13381088259739346,0.11602186070343151,0.11592119762590143,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|1|0|1|1|1|1|1|1|0|0|0|1|0|1|1|1|0|1|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|180|18|19
15,0.24116337458974887,0.19582724479711885,0.12018405837423426,0.11987018561498188,0.06883410734605706,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|0|1|1|0|1|1|0|1|0|0|1|0|1|1|1|0|1|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|178|16|17
16,0.14457879214504832,0.09485984522066683,0.1492461549437296,0.09315069286623386,0.07864437949495813,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|1|0|1|1|1|1|1|0|0|1|0|0|0|1|1|1|0|1|0|0|1|1|1|1|1|0|0|0|1|0|0|0|0|0|0|1|0|0|1|1|0|1|0|193|19|20
17,0.18907209757579935,0.22065785301078855,0.1910477096656334,0.1306874313601132,0.12798157103164004,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|0|1|1|1|1|1|1|1|0|0|0|1|1|1|1|0|1|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|181|18|19
18,0.1603295726598404,0.2183181253390942,0.16871271645110236,0.11280657930560087,0.08859065580915433,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|0|0|1|1|1|1|1|1|0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|1|0|190|19|18
19,0.15427070110580554,0.11779242620723497,0.1250218698151736,0.08514149296309674,0.09437211476848026,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|0|1|1|1|1|1|1|0|0|0|1|1|1|0|1|0|0|1|1|1|1|1|1|0|0|1|0|0|0|0|0|0|1|0|0|1|1|0|1|0|199|19|20
20,0.19654210204519948,0.23214301688585348,0.16600379102114862,0.12256640022649104,0.1361977801819326,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|0|0|1|1|1|1|0|0|0|1|1|1|1|0|1|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|1|0|177|16|18
21,0.19554993666343723,0.23307181985852118,0.16420767686481386,0.08889850871471115,0.08002875488364171,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|1|0|1|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|1|0|1|1|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|0|188|18|18
22,0.1659573879033357,0.1966467018185045,0.15637303583220433,0.14151365132303617,0.0920264212384355,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|0|0|1|1|0|0|0|0|0|1|1|1|1|0|1|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|1|0|177|16|18
23,0.15857918450457714,0.10951967458007851,0.12584483688387055,0.08261627336116908,0.11019968623121516,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|1|0|1|1|0|1|1|0|0|1|0|0|0|1|1|1|0|1|0|0|1|1|1|1|1|0|0|0|1|0|0|1|0|0|0|0|0|0|1|1|0|1|0|189|18|19
24,0.2059606684375168,0.2034804388629117,0.1323304777530713,0.11540704408117665,0.12999973823217426,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|1|1|1|1|1|0|1|0|0|0|1|1|1|0|1|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|1|0|183|19|19
25,0.1725952953467554,0.16766526049337763,0.12958080955014156,0.09204020870983538,0.10309643213867846,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|0|1|0|0|1|1|0|0|0|0|1|0|1|1|1|0|1|0|0|1|1|1|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|1|0|160|16|15
26,0.210566031027532,0.17771262665353366,0.12001639201104251,0.10573444650127609,0.1089550609482903,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|0|1|0|0|1|1|0|1|1|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|180|17|17
27,0.20569163618183217,0.14207556925467593,0.13448619594245156,0.10055565507000902,0.07985498593492986,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|0|0|1|1|0|1|0|1|0|0|1|1|1|0|1|0|0|1|1|1|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|1|0|190|16|17
28,0.15468661296530634,0.1202002520766396,0.10056576211193448,0.10434805286974004,0.08213114361896498,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|1|0|1|1|1|0|0|0|1|0|1|1|1|0|1|0|0|1|1|1|1|1|0|0|0|1|0|0|0|0|0|0|1|0|0|1|1|0|1|0|192|19|18
29,0.14822439699053236,0.11684201730954147,0.13578835985501433,0.08967465547860558,0.07160214842095282,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|0|1|1|1|1|1|1|1|0|0|1|0|1|1|1|0|1|0|0|1|1|1|1|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|1|0|1|0|187|19|18
30,0.24810235486565108,0.18935853509174244,0.11575839765451772,0.10916601050387556,0.0821912771126878,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|0|1|1|1|0|1|0|0|0|1|1|1|1|0|1|0|1|1|1|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|0|190|16|19
31,0.18129201786770852,0.18173653284334704,0.11903568917261839,0.08388413318347575,0.09657541519228902,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|0|1|1|1|0|0|0|1|0|0|1|1|1|0|1|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|181|16|18
32,0.1819457414552943,0.15907520601432576,0.12819945524681817,0.08466564972680286,0.05826319798710734,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|1|1|1|0|0|1|1|0|0|0|0|1|0|1|1|1|0|1|1|0|1|1|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|0|192|16|17
33,0.17255084365625317,0.14721125320893175,0.11381599761921328,0.08272657017829044,0.05504175487107023,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|0|1|0|0|1|1|0|0|0|0|1|0|1|1|1|0|1|0|0|1|1|1|1|1|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|1|0|169|17|15
34,0.19554993666343723,0.23307181985852118,0.16420767686481386,0.08889850871471115,0.08727350240598637,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|1|0|1|1|0|1|1|1|0|0|0|0|1|1|1|1|0|1|0|0|1|1|1|1|1|0|0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|1|0|188|19|18
35,0.15865588079939782,0.21112362171245877,0.21206873970299472,0.1644454722294918,0.10398416303256801,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|0|1|0|1|1|1|0|0|0|0|0|1|1|1|1|0|1|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|1|0|169|16|18
36,0.16277394216989835,0.2192771920044368,0.18738496402390933,0.1053398286594804,0.07588361254204314,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|1|0|1|1|1|1|1|1|1|0|0|0|1|1|1|1|0|1|0|0|1|1|1|1|1|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|1|196|19|20
37,0.20911439709267057,0.23189190643137336,0.1272639190800103,0.14898645394502216,0.10478658580599172,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|0|1|1|1|0|0|1|0|0|0|1|1|1|0|1|0|0|1|1|1|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|1|0|179|16|19
38,0.18994017208352507,0.14939221731838664,0.13212438871972645,0.1259576609517513,0.09972450992656307,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|0|1|1|1|1|0|0|1|0|0|1|1|1|0|1|0|0|1|1|1|1|1|1|0|0|0|0|1|0|0|0|0|0|0|0|1|1|0|1|0|184|17|17
39,0.18026108631033583,0.25334630074006165,0.18989783944689032,0.10494688222183163,0.10801300661330925,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|1|1|1|1|1|0|0|0|0|1|1|1|1|0|1|1|0|1|1|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|0|191|18|19
40,0.18139640358499065,0.11390235707103526,0.12342131412342812,0.09525136931457386,0.08000594382019058,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|1|0|1|1|0|0|0|1|0|0|1|1|1|0|1|0|0|1|1|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|1|0|188|18|17
41,0.17303420118377652,0.16090471125070857,0.11363215187348405,0.1107109065086896,0.07778316399076073,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|0|0|1|1|0|0|0|0|1|0|1|1|1|0|1|0|0|1|1|1|1|1|1|0|0|1|0|0|0|0|0|1|0|0|0|1|1|0|1|0|177|16|16
42,0.18026108631033583,0.25334630074006165,0.18989783944689032,0.10494688222183163,0.10897149328012425,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|1|1|1|1|1|0|0|0|0|1|1|1|1|0|1|0|0|1|1|1|1|1|0|0|0|1|0|0|0|0|0|0|1|0|0|1|1|0|1|0|192|19|20
43,0.1666247905541183,0.19180883612675986,0.1675169596984884,0.12116459528688969,0.06376475201851228,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|0|1|1|1|0|1|1|1|1|0|0|0|1|1|1|1|0|1|0|0|1|1|1|1|1|1|0|0|1|0|1|0|0|0|0|0|0|0|1|1|0|1|0|198|19|19
44,0.1819625957289186,0.17536435538312517,0.09290319134488392,0.10337149827791944,0.07697067691949384,0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|1|1|0|0|0|1|1|0|1|1|0|1|1|1|0|1|0|0|0|1|1|1|0|1|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|183|19|18
