row_id,b0,b1,b2,b3,b4,raw_val
36,0.16861303857188767,0.10475953263611663,0.07877353889991924,0.09901825294067584,0.07041733405668676,12/30/55|40|20890|525|Employed|Associate|17|17452|36|Divorced|0|Rent|330|0.13516819|2|1|0.190610248|0|Education|0|29|14|5239|576|538774|21168|1740.833333|0.425551155|3|517606|0.239952|0.252487462|696.1865074|0.589480043|0|43
37,0.16894864568315385,0.12363543771335048,0.136541455498617,0.11132075244044597,0.10732372604500395,11/29/30|39|35634|622|Employed|Bachelor|20|26267|24|Single|1|Other|603|0.234138882|2|3|0.110390321|0|Home|0|27|25|2301|302|217769|8059|2969.5|0.725836135|5|209710|0.190267|0.214104693|1355.048541|0.659386611|0|44
38,0.15198909099509708,0.10085656751927935,0.0784236575916358,0.05705001182880991,0.06372843919378957,11/29/35|18|41378|531|Unemployed|Master|0|17909|84|Married|1|Rent|373|0.265469556|3|1|0.68557262|0|Education|0|26|1|1479|690|57622|8992|3448.166667|0.820766282|5|48630|0.277409|0.286592772|496.0261358|0.25202556|0|66
39,0.17750813860694473,0.10325813571162047,0.07718697270125081,0.06925898183119686,0.0569841034868625,10/6/29|27|21661|534|Employed|Associate|3|11928|48|Single|2|Other|746|0.307441315|2|0|0.231978714|0|Debt Consolidation|0|39|7|8875|2282|41538|30216|1805.083333|0.890462213|2|11322|0.239928|0.236483872|386.5597201|0.627427942|0|55
40,0.13059589924441362,0.09377483772073975,0.08328900363780675,0.055582665303042,0.06888298628769088,8/21/57|27|21073|584|Employed|High School|5|10726|72|Single|1|Mortgage|251|0.541490055|6|1|0.095255112|0|Debt Consolidation|0|20|28|5574|323|49604|18233|1756.083333|0.741021053|5|31371|0.233726|0.235628769|279.5421741|0.302116741|0|53
41,0.18047423916326427,0.14462065909772945,0.10625023435822457,0.08187490836585277,0.09308070477983141,2/14/31|38|48732|550|Employed|Bachelor|17|20757|48|Single|2|Rent|436|0.159076506|2|1|0.07410648|0|Education|0|24|15|1104|1046|27943|3509|4061|0.700768077|3|24434|0.240757|0.286123934|730.7179867|0.287298199|0|50
42,0.201425177570662,0.21073532088439542,0.09337333952863773,0.07223357196807863,0.08264395082005419,10/19/64|32|105327|597|Employed|Associate|10|19861|60|Widowed|3|Other|475|0.348773687|0|0|0.667943682|0|Auto|0|21|17|21787|5894|27681|12685|8777.25|0.896176649|2|14996|0.226361|0.231217672|561.281295|0.118064462|0|57
43,0.1580272817891879,0.23855091647377283,0.16241139026541312,0.09137113526674662,0.06744609495980931,7/4/65|44|102526|590|Employed|Bachelor|24|37871|48|Married|0|Rent|226|0.444256698|1|2|0.333891718|0|Home|0|27|27|2052|1319|174425|67458|8543.833333|0.939031017|1|106967|0.237871|0.1902968|1132.940589|0.159055138|1|40
44,0.1641097048873768,0.17803553534145014,0.16893165337579605,0.10358568248884967,0.10723662032717955,5/15/30|44|28565|625|Unemployed|Associate|25|42140|84|Married|2|Mortgage|765|0.167260535|2|2|0.304387741|0|Home|0|19|26|2076|65|52398|52064|2380.416667|0.768147055|12|6010|0.25464|0.267868894|1115.243581|0.789880027|0|55
45,0.1705684766908506,0.1411809138486451,0.09668386239258163,0.09082481346851262,0.0716053785919344,3/21/64|32|37396|573|Employed|High School|7|32451|36|Single|2|Rent|444|0.281552087|3|2|0.033506733|0|Auto|0|24|13|1548|133|74134|86387|3116.333333|0.932777218|10|9112|0.230951|0.225653229|1248.829088|0.543211816|0|51
46,0.14045261954497676,0.10876878880116264,0.0773965061815046,0.07987105600017327,0.08452028575715988,11/20/36|39|74400|580|Self-Employed|Bachelor|15|18286|120|Married|1|Rent|509|0.069148275|4|0|0.589594284|1|Other|0|24|3|2049|438|143143|22006|3294.25|0.699880322|3|121137|0.283286|0.27436123|447.7947443|0.290443878|0|71
47,0.1595326359387235,0.16425574028837087,0.10876477161315813,0.1361592576395879,0.08526344721446949,10/28/50|70|24084|560|Employed|Associate|47|34031|24|Married|0|Other|890|0.291705253|4|1|0.055109051|0|Debt Consolidation|0|21|9|12225|2106|14331|12784|2007|0.755555923|0|1547|0.229031|0.211090216|1750.527948|1.315659167|0|53
48,0.17065442668973244,0.12418164727658199,0.09605679836140596,0.08771090662785412,0.05811130271598044,10/22/39|33|57719|577|Employed|Bachelor|11|23859|60|Married|1|Rent|402|0.313561621|4|2|0.230757277|0|Auto|0|19|10|770|156|163743|46102|4809.916667|0.79753982|3|117641|0.240359|0.259485122|713.6225784|0.231942184|0|48
49,0.1749836657220463,0.19833765785060933,0.12152441922084124,0.10166447277215661,0.09044230847881736,1/1/55|41|46945|565|Employed|Bachelor|19|29364|36|Married|1|Own|438|0.275405274|1|3|0.350477779|1|Education|0|25|23|5258|327|105274|66764|3912.083333|0.881886328|5|38510|0.231864|0.251554505|1169.923068|0.411014524|0|67
50,0.16063677016772274,0.11355860379665358,0.06174420036355736,0.08985976762845156,0.08206407647633888,3/8/42|34|24785|582|Employed|Associate|10|25025|48|Married|2|Other|355|0.240197234|9|2|0.552521736|0|Auto|0|18|19|822|2485|58441|32531|2065.416667|0.900769071|4|25910|0.229025|0.184339726|740.7964276|0.530544972|0|60
51,0.18847101273236844,0.199949938402054,0.12582397684768873,0.1107457645572001,0.12749593774869514,11/16/51|46|109545|574|Employed|Associate|25|22532|84|Married|3|Own|435|0.165121603|3|1|0.257174735|0|Education|0|17|14|5578|2230|27025|14250|9128.75|0.9184404|2|12775|0.260532|0.3126384|663.5167145|0.12033594|0|50
52,0.20730631059679475,0.2049815375444812,0.19111845254936402,0.16314445236026728,0.13356822430818888,12/17/45|48|102888|570|Employed|Bachelor|24|44581|24|Married|1|Rent|712|0.535702468|2|2|0.044696768|0|Auto|0|25|1|1524|209|148592|37324|8574|0.804839801|7|111268|0.234581|0.234853187|2345.609887|0.356614169|0|50
53,0.1861672390152873,0.08692282763510673,0.1029517046033261,0.11040872344166236,0.0692206931877237,5/19/60|19|53210|573|Employed|High School|0|31633|72|Married|1|Rent|292|0.755023063|4|3|0.280140086|0|Home|0|29|9|3839|1526|19093|8648|4434.166667|0.778406176|4|10445|0.260133|0.234525707|822.315903|0.251302215|0|55
54,0.18021576271139758,0.14971095151243113,0.11080086940186634,0.09553957040765518,0.07661062398058195,9/17/24|30|68373|459|Employed|High School|5|13485|72|Widowed|0|Mortgage|512|0.489298635|3|1|0.679708978|0|Home|0|23|29|1838|1725|28944|24755|5697.75|0.58255347|3|4189|0.298985|0.322383876|425.3405817|0.164510655|0|59
55,0.16440417528698703,0.17214348059895243,0.14499450292993535,0.12724751109621704,0.08924861186026153,10/23/53|46|48422|597|Employed|Associate|24|47532|96|Married|0|Mortgage|520|0.300924752|3|0|0.337663478|0|Home|0|17|15|932|1098|90275|81148|4035.166667|0.928007818|7|9127|0.284032|0.235820861|1104.63118|0.402618111|0|55
56,0.18211835411757551,0.1975339833535199,0.10653270958278545,0.10908436420190122,0.06506984126479659,11/26/58|39|75575|626|Employed|Associate|17|10529|36|Widowed|1|Own|415|0.471544649|1|0|0.284151934|0|Education|0|25|24|7576|1815|25420|16422|6297.916667|0.870753325|7|8998|0.182529|0.211887256|397.7017639|0.129042953|1|40
57,0.1684115746337074,0.12910350965833495,0.11233719665914643,0.07714390474136659,0.07761979845707086,12/17/41|46|28562|662|Employed|Bachelor|24|13013|60|Married|1|Mortgage|416|0.514446354|2|0|0.063135265|0|Home|1|26|23|2676|2177|33218|22922|2380.166667|0.958149432|2|10296|0.187013|0.214887986|355.6328763|0.324192792|0|53
58,0.12276556015521674,0.11095518764880029,0.08576005024623433,0.062379263130071465,0.07523817109417788,10/7/49|26|15781|545|Employed|Bachelor|3|15422|60|Married|2|Mortgage|236|0.421152901|5|0|0.10091703|0|Auto|0|25|19|3867|878|18554|2058|1315.083333|0.875205501|2|16496|0.247922|0.2975064|496.5945332|0.557070807|0|53
59,0.1952729172705306,0.1271727515329417,0.11486416219687286,0.08897767658158029,0.06581189432950103,11/16/47|44|42116|568|Employed|Associate|21|8808|60|Widowed|0|Mortgage|778|0.417763576|6|2|0.351814186|1|Auto|0|23|5|1990|2191|261330|97782|3509.666667|0.761787451|7|163548|0.229808|0.1838464|225.5124062|0.285928124|0|66
60,0.17723739731326063,0.17314909243168142,0.0926826839438673,0.09957729875902761,0.07539927117737429,8/28/32|53|92275|616|Employed|Master|30|19522|72|Single|1|Mortgage|477|0.256026574|2|0|0.410647772|0|Home|0|28|20|2057|1301|194034|18456|7689.583333|0.849052137|3|175578|0.226522|0.23900381|512.7724577|0.128716006|1|38.4
61,0.13578253570798848,0.1456725833512735,0.09446947268543565,0.07302057063171688,0.07857241303485234,9/8/63|33|17106|432|Unemployed|High School|11|29679|60|Single|4|Own|449|0.459343209|4|2|0.429549093|0|Auto|0|28|7|1660|325|262679|21506|1425.5|0.869641007|8|241173|0.318679|0.276168134|917.2312399|0.958422476|0|59
62,0.18408362405751785,0.15503562487858025,0.13340032557714224,0.11026318183045394,0.1099577709244342,12/29/31|34|77044|544|Employed|Associate|10|29435|60|Single|5|Other|732|0.008745695|3|1|0.584466257|0|Debt Consolidation|0|11|29|5630|3270|120893|5944|6420.333333|0.749562612|9|114949|0.262435|0.252317828|867.9605796|0.249202105|0|53
63,0.19218286218580458,0.18748130334233443,0.21113919075540455,0.14267030757811355,0.09149035557466581,5/20/22|37|145021|508|Employed|Bachelor|14|44140|36|Divorced|2|Mortgage|389|0.159721856|3|1|0.43019128|0|Home|1|19|6|3780|16364|20144|10043|12085.08333|0.689752254|4|10101|0.27514|0.282072354|1830.734223|0.183675541|0|61
64,0.19663862981831629,0.22636704247741415,0.19666811505545967,0.14245901153804988,0.12479824822160375,10/16/22|52|135335|484|Employed|High School|27|47968|84|Single|4|Rent|405|0.504786849|2|0|0.367933306|0|Auto|0|28|25|362|1258|6639|13464|11277.91667|0.885173277|7|4966|0.330968|0.297175057|1362.44762|0.156717563|0|53
65,0.13347052813912227,0.11145577353730937,0.07547747944301271,0.06472851477024724,0.06015655280746386,5/16/53|26|30034|546|Employed|Bachelor|1|17249|60|Married|4|Rent|338|0.310118567|3|2|0.400804842|0|Debt Consolidation|0|18|13|806|560|33941|24769|2502.833333|0.940017376|1|9172|0.249249|0.221405799|477.7783351|0.325941933|0|57
66,0.24180229303596187,0.15726887412868817,0.10223705344713738,0.10097681445704838,0.08195808408849714,4/17/23|34|59133|589|Employed|High School|9|24044|36|Divorced|1|Other|120|0.289024985|3|1|0.501845941|0|Debt Consolidation|0|30|25|18735|886|55610|97999|4927.75|0.79098663|6|8632|0.214544|0.22508023|924.5824338|0.211979592|0|58
67,0.21593047114244687,0.1702165061194344,0.12090959392565745,0.12110328163635763,0.06446101984976868,5/27/54|52|57845|652|Employed|Master|30|33067|60|Single|2|Own|299|0.34952602|2|0|0.556786149|0|Home|0|29|18|720|1019|63793|36361|4820.416667|0.854797447|3|27432|0.212067|0.196474664|869.5996315|0.2424271|0|52
68,0.14711221400145533,0.1381174744655945,0.13134706047188124,0.1305577777594027,0.08677904106864692,3/22/62|53|37693|558|Employed|High School|31|23431|12|Single|0|Mortgage|334|0.240307759|2|0|0.186302428|0|Auto|0|25|17|1702|757|54652|6434|3141.083333|0.952587839|4|48218|0.209431|0.220958007|2194.090372|0.804846642|0|51
69,0.1876317078777728,0.18081863290463263,0.10581245949414475,0.08203646669323342,0.05990404409435599,7/14/62|51|43417|672|Employed|Master|31|28904|48|Married|0|Own|276|0.395853271|0|2|0.355632674|0|Debt Consolidation|0|23|9|11928|577|353446|8015|3618.083333|0.899073634|6|345431|0.187904|0.156922964|814.5996212|0.301430211|1|35.2
70,0.1877264926346078,0.1988144309363309,0.16473500145475858,0.13902084238457454,0.18073788975357322,5/10/62|56|234151|596|Employed|Bachelor|35|21077|36|Divorced|1|Rent|412|0.369228408|1|2|0.326038995|0|Home|0|25|10|3440|8003|167674|10494|19512.58333|0.860569656|4|157180|0.208077|0.215221768|799.7394558|0.062100412|1|38.4
71,0.20724698808085087,0.18730311642191907,0.12112107837678206,0.10370044784494253,0.08545210975148651,8/7/37|29|67056|506|Employed|Bachelor|6|24597|72|Single|1|Other|300|0.178835845|3|1|0.022371795|0|Debt Consolidation|0|19|10|474|880|158508|50173|5588|0.669372014|7|108335|0.286597|0.309812148|755.6087889|0.188906369|0|45
72,0.16587276578391086,0.13492173624979675,0.10470295029571004,0.062235668751524774,0.04890189708539952,5/8/44|25|24077|575|Employed|Master|3|8556|48|Single|3|Mortgage|478|0.387235232|3|0|0.021188972|0|Debt Consolidation|1|28|14|5262|1528|123216|12848|2006.416667|0.908772073|7|110368|0.216056|0.216435001|267.9127837|0.37176365|0|54
73,0.20217306904621501,0.17995133759416254,0.1558299649123375,0.10205532613705626,0.08202013106041472,12/6/49|58|59752|645|Employed|High School|36|8956|36|Married|2|Mortgage|1092|0.094550828|2|2|0.065846412|0|Auto|1|12|8|3906|8155|30410|48029|4979.333333|0.58832256|4|8687|0.171456|0.15729436|313.6713716|0.282301119|0|53
74,0.2156848289073849,0.16233632759801275,0.09598023317639015,0.10175827933224865,0.06671178980780713,6/30/59|40|72922|579|Employed|Associate|19|16604|36|Married|4|Other|330|0.108485995|4|1|0.308140045|0|Debt Consolidation|1|24|5|2118|423|14632|20611|6076.833333|0.842095128|9|1284|0.212104|0.210984767|626.3966584|0.157384053|0|61
75,0.18051919335255714,0.1683119689847962,0.11257600019315783,0.0766902230886688,0.05899840881964928,2/21/69|35|55527|654|Employed|Master|16|10924|120|Married|0|Mortgage|145|0.194845933|3|0|0.143206793|0|Auto|0|24|15|2924|2341|144504|35080|4627.25|0.91095528|3|109424|0.238924|0.228443058|232.1084066|0.081497305|1|31.2
76,0.1926512613024649,0.16563850201723498,0.15413112594880482,0.10512318718338169,0.10532535528197018,6/8/70|29|88642|566|Employed|Bachelor|11|29062|60|Divorced|0|Own|345|0.252697799|4|0|0.389671964|0|Home|0|25|1|19885|456|25353|102483|7386.833333|0.766178473|4|2790|0.251062|0.276616459|898.9462324|0.168400474|0|57
77,0.2219747379162491,0.22392013701109603,0.14688165758915703,0.10479274959650414,0.08282332779100979,2/16/25|25|77050|580|Employed|Associate|2|19071|24|Divorced|5|Mortgage|752|0.157102494|2|2|0.385027622|0|Debt Consolidation|0|16|28|732|4482|36237|59489|6420.833333|0.702241315|4|3411|0.204071|0.200623239|971.2145929|0.268378652|1|42.4
78,0.14869720917907894,0.12521975016710776,0.10169242419446146,0.07258827263986904,0.0809064069951422,6/8/27|26|19281|590|Employed|Bachelor|3|48363|96|Married|2|Other|173|0.187513602|1|0|0.678883152|0|Education|0|27|3|7830|174|93090|109034|1606.75|0.971389703|2|9831|0.288363|0.258337821|1195.931318|0.851987751|0|62
79,0.18249769609665278,0.1981908918325273,0.12932391297307416,0.07017914250365713,0.09244741234875337,2/4/44|49|115741|632|Employed|Bachelor|30|16520|84|Married|4|Rent|220|0.477012705|9|0|0.396489623|0|Education|0|32|12|3546|2380|153067|50084|9645.083333|0.878910206|6|102983|0.22552|0.229222784|396.4575723|0.063914178|1|37.6
80,0.21933015825905716,0.14427498614629497,0.11212049859150468,0.08246115960806959,0.08184712246072842,3/3/70|44|72130|569|Employed|Associate|23|9147|48|Married|5|Mortgage|491|0.219975321|5|3|0.247695594|0|Home|0|29|4|6447|285|54778|10288|6010.833333|0.356105882|3|44490|0.219647|0.231930996|294.1433783|0.130621386|1|44
