row_id,b0,b1,b2,b3,b4,raw_val
16,0.3674539453403975,0.24845407882613232,0.1722288905101115,0.14558703523423408,0.13274112590497686,Morocco|2008|Developing|71.8|123|21|0.51|171.3658969|97|1455|51.7|24|99|5.41|99|0.1|2884.94776|31596855|6.4|6.3|0.589|10.3
17,0.5684911317806318,0.10635275569030299,0.01724742944764873,0.01599862356089847,0.007225856486204679,New Zealand|2005|Developed|79.9|78|0|9.31|491.055852|87|20|62.1|0|89|8.25|89|0.1|2775.89515|12753375.12|0.3|0.3|0.886|18.9
18,0.29690364013432136,0.21223008108014724,0.1345469028313565,0.12880335717672628,0.12701958033594,Thailand|2012|Developing|74.3|154|9|6.56|801.0504655|98|5197|3.1|11|99|4.17|99|0.1|5859.915622|67843979|8|8.1|0.729|13.7
19,0.35714993505633225,0.19651227538140617,0.21557045760860732,0.25769356297705887,0.08345196458298566,Colombia|2000|Developing|71.4|167|18|4.66|477.1341814|78|1|46.7|21|82|5.91|79|0.1|2472.197831|443958|2.6|2.3|0.65|11.3
20,0.34923222336214155,0.22689977516244547,0.37784467049498743,0.3155822855583106,0.032067460417203694,South Sudan|2008|Developing|53.6|377|27|4.602860787|0|80.94046122|0|38.32124656|42|82.55018842|5.938189528|82.32408359|4.2|1678.711862|9263136|4.839703857|4.870316804|0|0
21,0.4142614379799226,0.2504253307667084,0.16962019453660326,0.14274120764754017,0.1640212858692236,Russian Federation|2005|Developing|65|327|18|11.57|625.5081805|97|454|55.3|20|98|5.21|98|0.3|5323.473877|143518523|2.4|2.7|0.748|13.7
22,0.32086834157775473,0.292582072938009,0.27753202052096154,0.16671446000571993,0.16679428088917528,Yemen|2015|Developing|65.7|224|37|4.602860787|0|69|468|41.3|47|63|5.938189528|69|0.1|7483.158469|12753375.12|13.6|13.4|0.499|9
23,0.28073522732323386,0.2672112664240519,0.23086712590001846,0.11803090672607688,0.1228735461551449,Indonesia|2013|Developing|68.7|181|124|0.09|22.8478308|85|8419|25.6|148|86|2.93|85|0.3|362.663981|25232263|1.5|1.3|0.677|12.9
24,0.28515132369890234,0.18720559968541992,0.2803008631554464,0.3848142074296434,0.3547731875744607,Czechia|2003|Developed|75.2|122|0|13.01|0|92|30|6.4|0|97|7.13|97|0.1|7483.158469|12753375.12|2.2|2.2|0.627551065|11.99279279
25,0.21802261110161777,0.12123752780170241,0.1704082764608627,0.2258814839186196,0.2642103501014071,Lebanon|2013|Developing|74.9|97|1|1.29|14.55610463|81|1761|64.9|1|75|6.63|81|0.1|846.285153|527612|4.8|4.8|0.766|13.3
26,0.39576863220432895,0.21213176743585457,0.2586595580365761,0.15445512376094178,0.15709978109137848,Republic of Moldova|2005|Developing|67.3|248|1|10.78|0|99|6|48.3|1|99|9.15|98|0.1|7483.158469|12753375.12|3.1|3.3|0.627551065|11.99279279
27,0.28392545567316224,0.1440664345419007,0.08263392575936587,0.07979447194595822,0.06097485534413794,Canada|2003|Developing|79.7|78|2|7.7|4687.845565|14|15|6|2|88|9.54|91|0.1|28172.14883|31676|0.5|0.4|0.877|15.8
28,0.20144178389893957,0.1755538454132432,0.12354444609797205,0.12267381276613588,0.09074082782289908,Chad|2005|Developing|48.6|46|45|0.42|8.936064632|80.94046122|2|15.4|79|37|3.91|25|5.2|66.2421396|1679|1.5|1.4|0.306|5.6
29,0.22342454131559378,0.13310446807529608,0.37878533654369495,0.12188447239548014,0.06857772471418869,Slovakia|2002|Developed|73.7|145|0|10.78|0|99|0|51.6|0|98|5.63|99|0.1|7483.158469|12753375.12|1.5|1.6|0.763|13.3
30,0.3887997124642503,0.17763430268497488,0.14273613051783082,0.12497278947924126,0.19039931152834172,Qatar|2012|Developing|77.8|72|0|1.13|5163.32918|93|160|67|0|93|2.16|92|0.1|88564.82298|12753375.12|5.1|4.7|0.837|13.4
31,0.40722612409963543,0.1456588347732327,0.2616637967788243,0.150089644122511,0.1388516414195972,United States of America|2012|Developed|78.8|16|24|8.82|0|9|55|68|28|93|17.2|94|0.1|7483.158469|12753375.12|0.7|0.6|0.627551065|11.99279279
32,0.37934152635133356,0.3932311670565939,0.34734681545180773,0.33022113424578753,0.3678145405692148,Lebanon|2001|Developing|73|11|1|2.19|510.6035166|8|8|58.6|1|8|1.9|8|0.1|5253.122599|3359859|4.9|4.7|0|15
33,0.2547526509560421,0.2980820754033023,0.16873907617283435,0.3122677268372621,0.16343718050805545,Guatemala|2015|Developing|71.9|186|10|4.602860787|0|74|0|5.6|12|9|5.938189528|74|0.4|3923.573344|16252429|1.2|1.2|0.637|10.7
34,0.3618821387993076,0.21533254387709394,0.19128284736176077,0.11176556964614279,0.061908259874044906,Iran (Islamic Republic of)|2004|Developing|71.8|139|28|0.01|0|95|3|47.6|33|98|5.89|99|0.1|7483.158469|12753375.12|7.4|7.7|0.686|11.8
35,0.2759651191648941,0.15986241036802284,0.2002189689467442,0.10327841455924228,0.0810691914026853,Panama|2006|Developing|76.2|125|1|5.72|631.1251711|88|0|51.1|2|98|7|88|0.1|5348.518399|339195|2.1|2|0.744|12.9
36,0.30721468198435264,0.19875671302536524,0.10672085870198902,0.11384430818099431,0.02901118023430298,Lao People's Democratic Republic|2006|Developing|61.5|24|11|3.69|0|57|58|15.5|15|56|4.14|57|0.2|7483.158469|12753375.12|9.9|9.9|0.503|9
37,0.36298992039591454,0.2784640548535108,0.16636245493095364,0.2209433128598636,0.16098411060620166,Libya|2005|Developing|71.9|138|2|0.01|472.3047034|97|292|56|3|98|2.71|98|0.1|8171.361651|12753375.12|5.5|5.4|0.748|15.7
38,0.2810477889322887,0.2087447932096784,0.15782686926679804,0.18067332776610712,0.19305918924956783,Liberia|2002|Developing|56|371|13|4.27|10.424369|80.94046122|131|2.7|19|51|5.43|39|3.1|177.285187|362863|8.8|8.9|0.376|10.4
39,0.35647733791354924,0.1567512455047516,0.10835369777827544,0.10673314527208512,0.06523596057352431,China|2001|Developing|72.2|11|457|2.84|14.23064496|65|88962|21.2|558|86|4.56|86|0.1|153.1824|127185|5.7|5|0.592|9.6
40,0.530431112298031,0.03737153967549327,0.01724742944764873,0.01599862356089847,0.007225856486204679,New Zealand|2012|Developed|81.1|7|0|9.2|924.5653683|93|68|65.9|0|93|11.53|93|0.1|3997.25624|12753375.12|0.3|0.3|0.904|19.5
41,0.310648730120489,0.2562926713496437,0.17530589909649683,0.20529794248362712,0.17541623127575773,Denmark|2000|Developed|76.9|12|0|11.69|508.7496912|80.94046122|14|52.2|0|97|8.7|97|0.1|3743.55917|5339616|1.3|1|0.86|16.5
42,0.3419476765997602,0.1894715176448108,0.12931382339338154,0.09567147993810286,0.05714652138541692,Thailand|2011|Developing|74.1|155|10|6.07|748.4451054|98|3156|29|11|99|4.12|99|0.2|5491.159981|675313|8.1|8.2|0.72|13.3
43,0.2670867145758254,0.1190691549911902,0.10670523232283813,0.11155738858738806,0.07332116610821793,Japan|2004|Developed|82.1|68|3|7.7|6746.281299|80.94046122|8752|23.8|4|97|8.3|99|0.1|37688.72234|127761|1.7|1.4|0.866|14.8
44,0.22280108268056117,0.2997990288122937,0.1584807616042013,0.03909024563548241,0.0009886908956261051,Somalia|2002|Developing|58|348|47|0.01|0|80.94046122|9559|18.6|77|4|5.938189528|4|0.9|7483.158469|12753375.12|7.8|7.6|0.627551065|11.99279279
45,0.3202254826683265,0.16758632270103233,0.14301161640991422,0.15781133851220022,0.2008778815507403,Burkina Faso|2007|Developing|55.3|293|46|4.58|73.92730583|89|12|15.1|83|93|6.63|89|1.7|475.11122|1425221|9.8|9.3|0.334|4.9
46,0.1852673968324257,0.24454790114784455,0.26414145911639836,0.20281449415008082,0.1640678815064492,Republic of Moldova|2014|Developing|71.8|162|1|9.99|0|92|2|52.7|1|92|1.32|9|0.1|7483.158469|12753375.12|2.7|2.8|0.627551065|11.99279279
47,0.31336367131125303,0.19965237147951084,0.1815662365999515,0.1775908741766628,0.08717394242883933,Honduras|2000|Developing|71|174|6|2.61|28.80831098|93|0|38.8|8|88|6.63|94|1.7|188.783165|6524283|2.8|2.7|0.551|9.8
48,0.37932107225214157,0.28404099688980217,0.20172557683911488,0.17411956266686726,0.06808611767476529,Zimbabwe|2013|Developing|58|399|25|6.39|10.66670728|95|0|3.8|36|95|6.88|95|6.8|111.227396|155456|6.2|6|0.488|10.4
49,0.30324327606161017,0.024874125649999263,0.08205475217896695,0.0577623807415077,0.14201889351100305,United States of America|2005|Developed|77.5|112|28|8.52|0|93|66|63.8|33|92|15.15|96|0.1|7483.158469|12753375.12|0.7|0.6|0.627551065|11.99279279
50,0.22075475511066814,0.06686938777307408,0.016181608100682154,0.012549347858864583,0.0075931652133476735,Sweden|2005|Developed|85|66|0|6.5|599.0392403|80.94046122|13|55.3|0|98|9.6|98|0.1|4385.35315|929572|1.3|1.3|0.89|16
51,0.4130090140429713,0.29908604084525414,0.3779643181579428,0.3589232798202922,0.3204079967708114,Lebanon|2005|Developing|73.9|11|1|1.94|630.0540723|77|618|6.8|1|74|8.42|77|0.1|5339.441291|3986852|4.7|4.6|0|13.7
52,0.2318086137594955,0.17270596326219737,0.18012591636821582,0.14766227873420423,0.13409388327332109,Uruguay|2003|Developing|75.4|121|1|5.11|160.8400141|91|0|57|1|91|6.52|91|0.1|3622.52284|3325637|1.7|1.6|0.747|15
53,0.3439493409540491,0.23091591247443144,0.2473412990154478,0.184836793882989,0.2037488234987473,Argentina|2015|Developing|76.3|116|8|4.602860787|0|94|0|62.8|9|93|5.938189528|94|0.1|13467.1236|43417765|1|0.9|0.826|17.3
54,0.4111262228667249,0.2955650976212784,0.2920022583200744,0.15954876528219003,0.13402085504477257,Russian Federation|2003|Developing|64.6|322|20|11.32|333.2148711|94|3291|54.7|22|97|5.61|96|0.4|2975.132778|144648257|2.6|2.8|0.733|13.2
55,0.31761638622477395,0.21179046757597245,0.23878981775227615,0.23524055821657447,0.1918857009736871,Latvia|2005|Developed|76|216|0|9.92|86.9255399|99|2|57|0|99|6.37|99|0.1|7558.7426|2238799|2.5|2.5|0.791|15.9
56,0.2125299112496066,0.15501614847832065,0.09999235168014757,0.12452256841259829,0.06527310205986701,Maldives|2006|Developing|75|88|0|1.62|659.8499118|98|47|18.7|0|98|7.37|98|0.1|4428.522898|333|14.3|14.5|0.622|12
57,0.27308719005476273,0.0916755261852209,0.11457143577402301,0.09192877696216462,0.10487153704844948,Jamaica|2006|Developing|74|15|1|3.63|194.092569|97|0|47.2|1|99|4.22|95|1.5|4313.1682|276279|1.9|1.7|0.709|12.5
58,0.39813118219218047,0.2816417247913429,0.34335606752724407,0.34051928405505744,0.2865660850176422,Netherlands|2000|Developed|78.1|84|1|10.06|2944.640134|80.94046122|1019|51.8|1|97|7.42|97|0.1|25921.12794|15925513|1.1|1.1|0.873|16.5
59,0.217770189721495,0.16172193084163392,0.08590991396165201,0.09438352453396143,0.06254746853426141,Chad|2008|Developing|49.6|394|46|0.45|49.09198224|17|63|16.4|80|3|2.92|19|4.7|929.772391|11133861|9.8|9.7|0.338|6
60,0.3297695929914164,0.16972864461580958,0.16831799469489322,0.18718903494321046,0.1403987138941368,Croatia|2005|Developed|75.2|116|0|11.59|167.2319899|80.94046122|2|57.5|0|96|6.89|96|0.1|1224.2459|4442|1.8|1.8|0.777|13.6
61,0.36040422537838046,0.32652256833303167,0.41377202378151684,0.8639866648875657,0.3438671649007095,Ireland|2002|Developed|77.4|88|0|14.17|5092.383814|80.94046122|243|52.9|0|83|6.85|83|0.1|32539.1937|3931947|0.3|0.3|0.862|16.5
62,0.2850970219287979,0.2622782132280084,0.164600810184793,0.01956374260325525,0.07477455430952448,Côte d'Ivoire|2003|Developing|48|473|64|3.12|0|63|4770|2.9|92|68|4.65|61|6.7|7483.158469|12753375.12|7.5|7.5|0.627551065|11.99279279
63,0.28903650716939844,0.13977948652915162,0.16516897209672762,0.06138937383802196,0.045686929180123036,Antigua and Barbuda|2007|Developing|75|144|0|8.64|257.9665308|97|0|42.6|0|98|4.27|99|0.1|14252.29452|12753375.12|3.4|3.3|0.781|14.5
64,0.2672708970080103,0.1937493836256888,0.12412911901531054,0.13641694773797083,0.11501290858650012,Congo|2011|Developing|62.9|285|7|3.82|0|7|315|25|10|69|2.79|82|3.5|7483.158469|12753375.12|8|7.6|0.558|10.7
65,0.3711667196920217,0.186503037809622,0.2342500017785337,0.13957144111575265,0.1308719802346072,Italy|2012|Developed|82|6|2|7.49|4793.904924|96|376|62.1|2|96|9.28|97|0.1|34814.12436|59539717|0.5|0.6|0.877|16.6
66,0.28461938062849235,0.13480741723614326,0.1700491127464757,0.20891551211395204,0.14761991323708895,Estonia|2010|Developing|75.6|137|0|14.97|1802.017593|94|0|57.6|0|94|6.25|94|0.1|14638.6482|1331475|1.9|2|0.833|16.2
67,0.24252842790193033,0.16853538456316208,0.13602003821860423,0.10876147947826571,0.11557337390619833,Guinea|2014|Developing|58.1|299|27|0.01|50.57976483|51|175|22.7|41|42|5.64|51|0.5|561.997387|118559|7.5|7.4|0.412|8.6
68,0.2796701001702522,0.18357939202499685,0.10887651266009019,0.09537199752415795,0.10326219201895143,Iran (Islamic Republic of)|2001|Developing|78|146|33|0.01|0|94|9582|45.5|40|95|5.2|96|0.1|7483.158469|12753375.12|7.7|7.8|0.666|11.6
69,0.33906219937109056,0.20670691772756267,0.25029930304905545,0.19293959659032525,0.19118892501514173,South Africa|2002|Developing|54.9|459|54|7.04|346.5316007|72|1043|41.6|79|7|8.9|7|26.6|2518.398261|45855482.88|14.5|17.1|0.62|12.9
70,0.3081850990479008,0.260189144264985,0.1583801587136269,0.09858204157057324,0.10259963944295326,Nepal|2011|Developing|68.4|172|22|0.27|112.1229028|92|2359|16.9|27|92|6.73|92|0.2|692.1166842|27327147|16.5|16.9|0.529|12
71,0.2949428418374032,0.07741061428439112,0.07558199594161455,0.08135604397900358,0.025341302511889957,France|2006|Developing|86|92|3|12.4|5689.991931|39|40|58|4|99|1.53|99|0.1|36544.5853|63621376|0.6|0.6|0.87|16.1
72,0.1909387290062677,0.2012109776038208,0.1267533210050126,0.13115306321638376,0.08716679094978659,Afghanistan|2000|Developing|54.8|321|88|0.01|10.42496|62|6532|12.2|122|24|8.2|24|0.1|114.56|293756|2.3|2.5|0.338|5.5
73,0.3400312839264724,0.2199451714475051,0.1537450125573025,0.2088809307787612,0.11274696414455691,China|2000|Developing|71.7|115|490|3.06|17.46057369|6|71093|2.5|608|86|4.6|85|0.1|959.372181|1262645|5.9|5.1|0.583|9.5
74,0.22942746146340878,0.16169935526184212,0.1857266473734931,0.1032155504232892,0.13366422940565675,Slovakia|2008|Developed|74.7|136|0|11.37|0|99|0|54.8|0|99|8.2|99|0.1|7483.158469|12753375.12|1.3|1.4|0.813|14.8
75,0.33429111098844805,0.2810904945046177,0.26966667155248863,0.2424163862693866,0.2673743038489187,Kiribati|2008|Developing|65.1|21|0|0.46|167.6201552|83|0|74.1|0|74|12.23|82|0.1|1413.3234|9844|0.2|0.1|0.572|11.6
76,0.26647419972116826,0.17740217626619528,0.18607480949040522,0.18694791587105528,0.14949557402449953,Turkey|2013|Developing|75.2|19|17|1.41|188.1440348|97|7405|64.5|20|98|5.38|98|0.1|12542.93565|75787333|4.9|4.7|0.754|14.4
77,0.251766470011163,0.18365325789294107,0.14471859009528312,0.15932740104060228,0.11705279196361783,Cabo Verde|2014|Developing|73|117|0|0.01|414.0242418|97|0|3.5|0|95|4.76|95|0.2|3529.61843|526437|6.8|6.7|0.643|13.5
78,0.260021518757342,0.21292147515036705,0.16408279508031892,0.12194299934037238,0.06639897028091482,Tajikistan|2003|Developing|65.2|182|11|0.36|13.25723997|58|2144|32.5|14|82|4.46|85|0.3|236.314438|6576877|4|4|0.553|10.1
79,0.42100686479098454,0.29794986014937885,0.18238194652918777,0.11256484091060694,0.0537538116180138,Equatorial Guinea|2006|Developing|54.8|337|3|7.28|827.5979335|80.94046122|0|2.5|4|52|2.13|4|5.3|12732.2759|792217|9.7|9.6|0.569|9
80,0.20641825043653714,0.1580363302571485,0.1153002666532612,0.08330282646910876,0.07065439427974762,Benin|2014|Developing|59.7|252|25|0.01|90.12206791|78|786|25.2|39|74|4.59|78|1.1|943.686575|1286712|7.1|6.9|0.475|10.7
81,0.22135381861058073,0.27162119022461173,0.12026431848208562,0.12426576500981969,0.10200082866832999,Myanmar|2010|Developing|65.4|29|49|0.3|17.48293752|92|190|19.8|65|9|1.92|9|0.5|987.7365832|5155896|13.1|13.3|0.515|8.8
82,0.359085717059262,0.16532351548019392,0.11647867396731483,0.1503087716100429,0.1202888530257329,Egypt|2010|Developing|70|173|54|0.22|0|97|16|57|64|97|4.8|97|0.1|7483.158469|12753375.12|3|2.9|0.665|12.2
83,0.342180026095359,0.17074246802531007,0.1710302011258071,0.17385174464855324,0.13576152206432213,Fiji|2013|Developing|69.6|192|0|0.01|460.6487805|99|0|61.1|0|99|4.26|99|0.1|4763.68956|879715|4|3.7|0.719|15
84,0.3812412810574017,0.12876761742357407,0.16812779610699363,0.10782445873019433,0.04092543261742524,Israel|2004|Developing|81|69|1|2.23|1895.342792|99|116|6.1|1|95|7.35|95|0.1|19888.172|689|1.1|1.1|0.863|15.9
85,0.3127362303864093,0.09769765025079329,0.1215034021032764,0.09806405277135803,0.06942887755886556,Nicaragua|2007|Developing|72.5|173|3|3.83|253.0007812|93|0|47.9|4|93|6.91|93|0.2|1344.31871|552216|2|1.9|0.601|11
86,0.28156851111261366,0.23287717302967698,0.1278791172162654,0.09853469522693922,0.08739915679903407,Pakistan|2012|Developing|65.7|165|369|0.04|59.65900139|72|8046|23.2|456|72|2.76|72|0.1|1261.28967|177911533|19.8|2.2|0.529|7.6
87,0.33107222002952735,0.31414355340071165,0.3423805095591993,0.3098042075145728,0.1233741165771072,Cuba|2015|Developing|79.1|92|1|4.602860787|0|99|0|61.4|1|99|5.938189528|99|0.1|762.261218|12753375.12|3.5|3.3|0.773|13.9
88,0.22993380529269397,0.12236945515956284,0.13283676897253158,0.12198202217792313,0.1430221063758236,Ecuador|2010|Developing|75|134|7|3.95|367.9285652|9|0|5.7|8|88|5.9|91|0.1|4657.32361|1493469|1.3|1.2|0.703|13.1
89,0.2651704573353485,0.1357996299937241,0.012195641719476309,0.04977889349833969,0.0,Czechia|2002|Developed|75.3|12|0|13.47|0|86|4|59.9|0|97|6.8|98|0.1|7483.158469|12753375.12|2.2|2.3|0.627551065|11.99279279
90,0.2703820416371776,0.22237707318366948,0.1756227641808618,0.15284977552215678,0.08597572398723087,Belize|2009|Developing|69.5|184|0|6.85|549.8096097|97|0|46.3|0|98|5.81|97|0.3|4258.788611|313929|3.5|3.4|0.7|12.7
91,0.3861117984385869,0.3389981545010735,0.2677772234197814,0.2983199327717715,0.3280366416671535,Chile|2015|Developing|85|82|2|4.602860787|0|97|9|63.8|2|96|5.938189528|96|0.1|13653.2264|17762681|0.8|0.8|0.845|16.3
92,0.3121631441466083,0.3379397813636539,0.28903364474199106,0.11524433739567223,0.11626247218689435,Tonga|2007|Developing|72.5|146|0|2.05|568.8692813|87|0|7.8|0|88|5.82|87|0.1|2932.315883|12357|0.1|0.1|0.698|14.5
93,0.2554940465260073,0.1636325950635944,0.14506860748415554,0.17575190891346618,0.2859024409417401,Lebanon|2012|Developing|75|93|1|1.53|151.1526829|81|9|64.4|1|75|6.99|81|0.1|8787.94668|491644|4.8|4.8|0.763|13.3
94,0.2970018388134615,0.23120417555035286,0.1674867556739796,0.12146441460694463,0.14921290188242817,Cameroon|2015|Developing|57.3|357|45|4.602860787|0|84|1809|29|68|83|5.938189528|84|3.5|1244.429421|22834522|5.6|5.5|0.514|10.4
95,0.29229166350608377,0.16192154835317515,0.07981264257127388,0.09831085477033048,0.07286219513862227,Zimbabwe|2004|Developing|44.3|723|27|4.36|0|68|31|27.1|42|67|7.13|65|33.6|454.366654|12777511|9.4|9.4|0.407|9.2
96,0.22788329661151377,0.3938177460179937,0.15189064952563,0.09711398244858001,0.09410273296240956,Samoa|2015|Developing|74|125|0|4.602860787|0|59|0|74.7|0|61|5.938189528|66|0.1|4149.363444|193759|0.2|0.1|0.702|12.9
97,0.2586525455762403,0.3848009926123208,0.2902922713116298,0.12343487278732945,0.07998484685088902,Samoa|2012|Developing|73.2|136|0|0.01|492.0552263|64|1|73.4|0|62|5.2|64|0.1|4234.554443|189194|0.2|0.1|0.698|12.9
98,0.30472194526711105,0.11776741168205553,0.045335396343298646,0.08614016136993505,0.04405149112383648,Japan|2014|Developed|83.5|57|2|0.01|88.83362243|80.94046122|462|28.6|3|99|1.23|96|0.1|3896.21151|127276|2|1.7|0.899|15.3
99,0.34718065212169313,0.24038947058282886,0.21541936410395107,0.08040744167967373,0.1490423705361152,United Kingdom of Great Britain and Northern Ireland|2004|Developed|78.8|83|4|12.22|0|80.94046122|189|6.1|4|92|7.98|92|0.1|7483.158469|12753375.12|0.7|0.5|0.627551065|11.99279279
