row_id,b0,b1,b2,b3,b4,raw_val
61,0.6443785116268751,0.1738372893708681,0.6578961164148841,0.21604367320089837,0.12510445579269386,1|1|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|0|1|1|0|1|0|0|1|0|14.2123861941435
62,0.2601064319581641,0.1913386271641202,0.1413416759059159,0.15037560828033023,0.07482986776044744,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|0|0|1|15.2990060991382
63,0.24177871542637389,0.1227514857122357,0.11435345044995437,0.08767207952146744,0.06414940429379816,1|0|1|0|0|0|1|1|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|1|1|0|1|1|0|0|0|15.5898007540067
64,0.2675701502542706,0.18279308455348334,0.21059733191384952,0.2812390595002409,0.12507170454840055,1|0|0|0|0|0|0|1|0|0|1|1|0|1|0|0|0|0|0|0|1|0|0|1|1|1|0|1|0|0|1|1|1|0|1|1|0|0|0|13.9374190253218
65,0.22320418159542518,0.3597369308419149,0.36677492806502615,0.16427644068160133,0.06521925409888363,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|1|1|1|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|14.0452113938366
66,0.4095482456286823,0.2736869421732865,0.2946515237648452,0.2570404870537099,0.12717687697498523,1|0|1|1|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|1|1|0|0|1|0|1|1|0|1|0|0|14.0541951073722
67,0.24540581478061418,0.2590956158516809,0.1946635699858632,0.16185762341215607,0.1826874785941109,1|0|0|0|0|0|0|1|1|0|1|0|0|1|0|0|1|0|0|0|1|0|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|13.5954338525097
68,0.24641505691305762,0.29898385442480013,0.2342127518677979,0.12090504616969741,0.12865988919527718,1|0|1|1|0|0|0|1|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|14.7854872667741
69,0.2937513047017666,0.2803937043732826,0.3688869681573464,0.3747063203296423,0.31830915305848023,1|0|1|1|0|0|0|1|1|0|1|0|0|1|0|0|0|0|0|1|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|13.9633623615541
70,0.26722285984530486,0.19392639459370792,0.1360346343577921,0.12447132239879227,0.04185607143413774,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|1|1|0|1|1|0|1|0|1|1|0|1|0|0|1|0|14.6588472193418
71,0.24112728410519277,0.2973412666566074,0.18626656861823457,0.08747627311127587,0.025961635335147153,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|0|1|1|0|0|0|1|14.318185192218
72,0.38217191469758544,0.2602987644185561,0.23933426470777294,0.16837938527534732,0.1200714809879667,1|0|0|0|0|0|0|1|0|0|1|0|1|1|0|0|0|0|0|0|0|1|0|1|1|1|0|1|1|0|0|1|1|0|1|0|0|1|0|14.3500316602578
73,0.21016636674174413,0.1888025931665763,0.17778235847442952,0.09836198390713444,0.031349979220077984,1|0|1|0|0|1|0|1|1|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|16.1391290053645
74,0.3836612089333402,0.10446889724702875,0.13196627955259627,0.09318572790967182,0.05452045851321218,1|0|1|0|0|0|1|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|0|0|1|15.7623334619902
75,0.40247192637713625,0.4211875916439637,0.375372393883641,0.2382384151083569,0.2779734431633632,1|0|1|1|0|0|0|1|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|1|1|0|1|1|0|1|0|1|1|0|1|1|0|0|0|14.080564887957
76,0.38330016733923994,0.3396873593427164,0.21564956135430158,0.2108771717258061,0.10062575360546704,1|0|1|1|0|0|0|1|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|1|1|1|0|1|0|1|0|1|1|0|1|1|0|0|0|13.9164864754807
77,0.2913069816825105,0.2626025091248521,0.17986737906920294,0.08799158500411787,0.07686249802626545,1|1|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|0|1|1|1|0|0|0|14.3828071419442
78,0.24657206027951212,0.17946439867027855,0.17653512457177847,0.17296360454248574,0.13265149656118105,1|0|1|0|1|0|0|1|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|0|1|1|1|0|0|0|14.7614868895505
79,0.3114280795321426,0.20366934054942032,0.2157471073560568,0.1511825758591724,0.06528191797974425,1|0|1|0|0|0|1|1|0|0|1|1|0|1|1|0|0|0|0|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|14.3447315337807
80,0.40752573959404564,0.2652328817211131,0.3664731812156783,0.3270404008159559,0.34659974888862166,1|1|1|1|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|1|1|0|1|1|0|0|0|13.4458620996338
81,0.2381037419642151,0.1779321862947975,0.18405884256072566,0.1079140051330756,0.04272200173822153,1|1|0|0|0|0|0|1|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|0|0|1|0|13.7784961804094
82,0.30086488280981727,0.19124017812554978,0.14664504911439863,0.17354958401884968,0.1643507330840996,1|0|0|0|0|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|0|1|0|1|1|1|0|1|1|0|0|1|0|1|1|1|0|0|0|13.6936452531348
83,0.2414456345689146,0.258362332825325,0.3225537622760992,0.29128127348341126,0.1232514303835191,1|0|0|0|0|0|0|1|0|1|1|0|1|1|0|0|0|0|1|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|15.8727007990013
84,0.28729772495605327,0.2577753498393258,0.1904112934680822,0.20871664970776355,0.16488763171981427,1|0|0|0|0|0|0|1|1|0|1|0|0|1|0|1|0|0|0|1|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|14.3256971736721
85,0.2762541016136126,0.16993742015286745,0.12543106720393465,0.04264319624489346,0.02818971340840656,1|0|1|0|0|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|1|1|0|1|0|1|0|1|1|0|1|1|0|0|0|15.4908225003605
86,0.23761561041808515,0.3071412126236119,0.19714462630589036,0.21096763415619593,0.24593261506617697,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|1|1|0|0|0|0|1|1|0|1|1|1|0|0|1|0|1|1|1|0|0|0|14.7998870805088
87,0.09582004303744879,0.1371813471809345,0.20647439271991821,0.20112797478667083,0.011554013511803591,1|1|1|0|0|1|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|0|1|1|0|0|1|1|1|0|1|0|0|0|1|14.4129393747144
88,0.2882689141635951,0.2503653944300529,0.1809189560066884,0.0738676661644744,0.12586423634535332,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|0|0|1|1|0|1|1|1|0|0|0|14.0364414543085
89,0.3257015138674648,0.12393209504504059,0.17101471309972077,0.1011481932685992,0.06381495100508829,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|1|1|1|0|1|0|0|1|1|1|0|1|1|0|0|0|14.374720053551
90,0.3304274303458956,0.19471651225633466,0.30073424661723114,0.23483658979127425,0.13892015204147465,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|0|1|0|14.0257484726059
91,0.5876178433008804,0.7462687539620246,0.6442477534085183,0.5435506515526076,0.5217984668354422,1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|0|1|0|0|1|1|1|0|1|0|0|1|0|12.84688709683
92,0.27498532287634986,0.19992632679428557,0.0485132770536896,0.029263237485791953,0.02165973049337612,1|0|0|0|0|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|1|1|0|1|0|1|0|1|1|1|0|0|0|14.6787347062261
93,0.24436029818579616,0.14193577308887348,0.15529782066465034,0.1396016515452202,0.07091763631570938,1|0|1|0|0|1|0|1|0|0|1|1|1|1|0|1|0|1|0|1|1|1|0|1|1|1|0|1|0|0|1|1|1|0|1|0|1|0|0|15.9861433690311
94,0.7451337926117937,0.36808021007802555,0.577558938660669,0.703355383787585,0.7117336881202173,1|0|1|1|0|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|0|0|1|1|1|0|1|0|0|1|0|14.1505704084938
95,0.2557239149888652,0.1668605496322517,0.08320597964757756,0.04264319624489346,0.02818971340840656,1|0|1|0|0|0|1|1|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|1|1|0|1|0|1|0|1|1|0|1|1|0|0|0|15.876292573489
96,0.3440124030550802,0.2679575151316547,0.18891256103577733,0.09774843534163592,0.149530916517029,1|1|0|0|0|0|0|1|0|0|1|0|0|1|0|0|1|0|0|1|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|15.141316125266
97,0.28258135667055717,0.21171173039270247,0.2559504186266523,0.14481739267009888,0.10767713061039313,1|0|1|0|1|0|0|1|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|14.3430682374351
98,0.2765393076318579,0.2687866889511897,0.21410616473635566,0.2476868809406037,0.1205044805866819,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|0|0|1|0|13.4204949148694
99,0.3320098272799245,0.3044712172598591,0.2743630734648304,0.25517742466221194,0.22795686295853584,1|0|0|0|0|0|0|1|0|0|1|0|1|1|0|0|0|0|0|0|0|1|0|1|1|0|1|1|1|0|0|1|0|1|1|1|0|0|0|15.2226670224851
